"varname","simulation","year","month","biomass_tonnes_km2"
"Eup","ssp585",2091,1,3.25928234748876
"Eup","ssp585",2091,2,2.30381007148507
"Eup","ssp585",2091,3,1.65692059495102
"Eup","ssp585",2091,4,1.76264808445988
"Eup","ssp585",2091,5,3.55999460101872
"Eup","ssp585",2091,6,6.80841849207281
"Eup","ssp585",2091,7,16.7043855388049
"Eup","ssp585",2091,8,22.5111626712635
"Eup","ssp585",2091,9,20.7268491916553
"Eup","ssp585",2091,10,14.9175161223678
"Eup","ssp585",2091,11,8.91935439275831
"Eup","ssp585",2091,12,5.3611417088879
"Eup","ssp585",2092,1,3.40634056441404
"Eup","ssp585",2092,2,2.44900522030337
"Eup","ssp585",2092,3,1.85430332259353
"Eup","ssp585",2092,4,1.90995821459444
"Eup","ssp585",2092,5,3.93767559264841
"Eup","ssp585",2092,6,9.37867262217671
"Eup","ssp585",2092,7,17.3633079318773
"Eup","ssp585",2092,8,24.7544229934938
"Eup","ssp585",2092,9,21.9886864094263
"Eup","ssp585",2092,10,14.1320798916097
"Eup","ssp585",2092,11,8.9503970561379
"Eup","ssp585",2092,12,5.22638367658035
"Eup","ssp585",2093,1,3.33649434316203
"Eup","ssp585",2093,2,2.23923299106633
"Eup","ssp585",2093,3,1.64951544387847
"Eup","ssp585",2093,4,1.63619416276812
"Eup","ssp585",2093,5,2.93089575514878
"Eup","ssp585",2093,6,6.42803471274056
"Eup","ssp585",2093,7,15.1908061883248
"Eup","ssp585",2093,8,19.0604105292748
"Eup","ssp585",2093,9,19.6252943297212
"Eup","ssp585",2093,10,15.8676568633139
"Eup","ssp585",2093,11,8.86973796742448
"Eup","ssp585",2093,12,5.08588513686845
"Eup","ssp585",2094,1,3.27258051012945
"Eup","ssp585",2094,2,2.37751143113835
"Eup","ssp585",2094,3,1.74699016004282
"Eup","ssp585",2094,4,1.59783993509166
"Eup","ssp585",2094,5,2.68630816692363
"Eup","ssp585",2094,6,5.69565595396262
"Eup","ssp585",2094,7,14.1756265871804
"Eup","ssp585",2094,8,18.8960624156212
"Eup","ssp585",2094,9,19.122206016082
"Eup","ssp585",2094,10,17.6892745371118
"Eup","ssp585",2094,11,8.02537727140354
"Eup","ssp585",2094,12,4.47921697382603
"Eup","ssp585",2095,1,2.86653509406106
"Eup","ssp585",2095,2,2.12496309971633
"Eup","ssp585",2095,3,1.56299264555067
"Eup","ssp585",2095,4,1.92171464699983
"Eup","ssp585",2095,5,4.28888383134996
"Eup","ssp585",2095,6,8.55380250726768
"Eup","ssp585",2095,7,18.7624720042321
"Eup","ssp585",2095,8,22.9837312151389
"Eup","ssp585",2095,9,21.9128335352417
"Eup","ssp585",2095,10,17.6123259462186
"Eup","ssp585",2095,11,9.4180360834274
"Eup","ssp585",2095,12,5.50722300437634
"Eup","ssp585",2096,1,3.66217528800186
"Eup","ssp585",2096,2,2.76553264034429
"Eup","ssp585",2096,3,2.10215259295508
"Eup","ssp585",2096,4,2.17373314826172
"Eup","ssp585",2096,5,4.09604073904619
"Eup","ssp585",2096,6,9.59974025245449
"Eup","ssp585",2096,7,17.310472422321
"Eup","ssp585",2096,8,19.2132356243826
"Eup","ssp585",2096,9,17.9253511509647
"Eup","ssp585",2096,10,12.8517170745141
"Eup","ssp585",2096,11,8.63906824204155
"Eup","ssp585",2096,12,4.83105233756917
"Eup","ssp585",2097,1,3.31740814899241
"Eup","ssp585",2097,2,2.50111694422142
"Eup","ssp585",2097,3,1.79655359430653
"Eup","ssp585",2097,4,1.62424097893381
"Eup","ssp585",2097,5,3.14225582824408
"Eup","ssp585",2097,6,8.07353843644432
"Eup","ssp585",2097,7,18.3339940291598
"Eup","ssp585",2097,8,28.3384431653479
"Eup","ssp585",2097,9,24.2623986473577
"Eup","ssp585",2097,10,18.4519078008741
"Eup","ssp585",2097,11,10.1036292392633
"Eup","ssp585",2097,12,7.03032211358883
"Eup","ssp585",2098,1,5.17364151884922
"Eup","ssp585",2098,2,3.63867704240754
"Eup","ssp585",2098,3,2.86309657500439
"Eup","ssp585",2098,4,3.04602655200284
"Eup","ssp585",2098,5,5.51928644313427
"Eup","ssp585",2098,6,9.63901004871706
"Eup","ssp585",2098,7,16.3407202341221
"Eup","ssp585",2098,8,19.5825921866182
"Eup","ssp585",2098,9,19.1141275184438
"Eup","ssp585",2098,10,17.8387107050476
"Eup","ssp585",2098,11,9.75021573880846
"Eup","ssp585",2098,12,5.86187592497017
"Eup","ssp585",2099,1,4.15347738069933
"Eup","ssp585",2099,2,2.96199628467077
"Eup","ssp585",2099,3,2.28631745806996
"Eup","ssp585",2099,4,2.47996149218597
"Eup","ssp585",2099,5,4.45079623361392
"Eup","ssp585",2099,6,9.0798566941956
"Eup","ssp585",2099,7,17.48368165022
"Eup","ssp585",2099,8,23.3131512227259
"Eup","ssp585",2099,9,23.0017891884633
"Eup","ssp585",2099,10,20.0034282321286
"Eup","ssp585",2099,11,11.3438769235209
"Eup","ssp585",2099,12,6.51196982074525
"MZL","ssp126",1980,1,13.9864423512527
"MZL","ssp126",1980,2,55.8597823831909
"MZL","ssp126",1980,3,205.730014149864
"MZL","ssp126",1980,4,256.444981235674
"MZL","ssp126",1980,5,176.98170821003
"MZL","ssp126",1980,6,134.550603745424
"MZL","ssp126",1980,7,144.136155993985
"MZL","ssp126",1980,8,132.614434894861
"MZL","ssp126",1980,9,136.832634213272
"MZL","ssp126",1980,10,115.719625348129
"MZL","ssp126",1980,11,45.5001261315134
"MZL","ssp126",1980,12,3.99269814568726
"MZL","ssp126",1981,1,7.30146158574686
"MZL","ssp126",1981,2,19.0104974302384
"MZL","ssp126",1981,3,68.4139431663631
"MZL","ssp126",1981,4,228.406898822638
"MZL","ssp126",1981,5,196.107875376237
"MZL","ssp126",1981,6,146.841914233571
"MZL","ssp126",1981,7,125.487634178322
"MZL","ssp126",1981,8,128.901382351832
"MZL","ssp126",1981,9,121.513490421603
"MZL","ssp126",1981,10,105.060571253117
"MZL","ssp126",1981,11,28.5985844876293
"MZL","ssp126",1981,12,4.45906261990568
"MZL","ssp126",1982,1,3.54694553716203
"MZL","ssp126",1982,2,13.6455312353421
"MZL","ssp126",1982,3,68.8169119250385
"MZL","ssp126",1982,4,193.033856420785
"MZL","ssp126",1982,5,195.220933565093
"MZL","ssp126",1982,6,158.624150331238
"MZL","ssp126",1982,7,125.426465874757
"MZL","ssp126",1982,8,126.388765815097
"MZL","ssp126",1982,9,121.30742324503
"MZL","ssp126",1982,10,130.256032925098
"MZL","ssp126",1982,11,34.2266748192035
"MZL","ssp126",1982,12,3.44103742914797
"MZL","ssp126",1983,1,3.31235918686887
"MZL","ssp126",1983,2,12.1014697296259
"MZL","ssp126",1983,3,57.9747083723129
"MZL","ssp126",1983,4,181.961759169935
"MZL","ssp126",1983,5,179.059452153002
"MZL","ssp126",1983,6,137.919238023477
"MZL","ssp126",1983,7,127.815699952245
"MZL","ssp126",1983,8,129.021452651204
"MZL","ssp126",1983,9,119.398730706807
"MZL","ssp126",1983,10,121.236774797117
"MZL","ssp126",1983,11,45.8045974001295
"MZL","ssp126",1983,12,9.5398127290113
"MZL","ssp126",1984,1,3.67274104150429
"MZL","ssp126",1984,2,22.9924789185359
"MZL","ssp126",1984,3,117.053965193918
"MZL","ssp126",1984,4,201.185305776913
"MZL","ssp126",1984,5,239.543918547778
"MZL","ssp126",1984,6,143.754094274757
"MZL","ssp126",1984,7,124.637070051177
"MZL","ssp126",1984,8,126.241257181673
"MZL","ssp126",1984,9,132.56370713393
"MZL","ssp126",1984,10,122.18563614429
"MZL","ssp126",1984,11,42.9082894222934
"MZL","ssp126",1984,12,3.909234305165
"MZL","ssp126",1985,1,7.70055931172329
"MZL","ssp126",1985,2,48.5292171968517
"MZL","ssp126",1985,3,119.658219927784
"MZL","ssp126",1985,4,242.212879408879
"MZL","ssp126",1985,5,199.083071330555
"MZL","ssp126",1985,6,136.677086871064
"MZL","ssp126",1985,7,135.674214046867
"MZL","ssp126",1985,8,132.604870823617
"MZL","ssp126",1985,9,127.280658399326
"MZL","ssp126",1985,10,108.963613826893
"MZL","ssp126",1985,11,36.6107343749202
"MZL","ssp126",1985,12,6.74524633219839
"MZL","ssp126",1986,1,5.1267470714573
"MZL","ssp126",1986,2,23.5783316824285
"MZL","ssp126",1986,3,58.8346338612098
"MZL","ssp126",1986,4,193.196409928956
"MZL","ssp126",1986,5,217.2904903146
"MZL","ssp126",1986,6,124.357112439588
"MZL","ssp126",1986,7,130.963187845868
"MZL","ssp126",1986,8,120.420640750657
"MZL","ssp126",1986,9,122.88234554602
"MZL","ssp126",1986,10,95.0676307039911
"MZL","ssp126",1986,11,58.3603196664174
"MZL","ssp126",1986,12,8.91203859764855
"MZL","ssp126",1987,1,6.42193459897443
"MZL","ssp126",1987,2,24.880069773789
"MZL","ssp126",1987,3,44.3829879437103
"MZL","ssp126",1987,4,171.384373900209
"MZL","ssp126",1987,5,175.200160961255
"MZL","ssp126",1987,6,139.868303086176
"MZL","ssp126",1987,7,128.776537434319
"MZL","ssp126",1987,8,127.60465418751
"MZL","ssp126",1987,9,136.600593246345
"MZL","ssp126",1987,10,122.014507309322
"MZL","ssp126",1987,11,38.9145550987073
"MZL","ssp126",1987,12,10.9034824674223
"MZL","ssp126",1988,1,4.27605674637634
"MZL","ssp126",1988,2,14.1055516909192
"MZL","ssp126",1988,3,93.6658254853469
"MZL","ssp126",1988,4,188.291874900172
"MZL","ssp126",1988,5,180.677024372412
"MZL","ssp126",1988,6,137.434675093432
"MZL","ssp126",1988,7,136.343156188862
"MZL","ssp126",1988,8,127.136477716962
"MZL","ssp126",1988,9,116.752106799645
"MZL","ssp126",1988,10,108.390398393132
"MZL","ssp126",1988,11,46.26081934824
"MZL","ssp126",1988,12,6.50707642953199
"MZL","ssp126",1989,1,3.51580390141949
"MZL","ssp126",1989,2,24.2044940329402
"MZL","ssp126",1989,3,106.346090683076
"MZL","ssp126",1989,4,218.269017932926
"MZL","ssp126",1989,5,192.43008353619
"MZL","ssp126",1989,6,135.301110353938
"MZL","ssp126",1989,7,123.880074738283
"MZL","ssp126",1989,8,118.852023504259
"MZL","ssp126",1989,9,127.79931750312
"MZL","ssp126",1989,10,116.847223921765
"MZL","ssp126",1989,11,54.8365938656231
"MZL","ssp126",1989,12,10.7589327604676
"MZL","ssp126",1990,1,3.74867095959617
"MZL","ssp126",1990,2,22.443467286564
"MZL","ssp126",1990,3,92.377645462495
"MZL","ssp126",1990,4,187.79642986893
"MZL","ssp126",1990,5,174.771453780056
"MZL","ssp126",1990,6,131.895273597278
"MZL","ssp126",1990,7,131.865534819197
"MZL","ssp126",1990,8,134.626635309023
"MZL","ssp126",1990,9,121.63162997945
"MZL","ssp126",1990,10,123.192277775595
"MZL","ssp126",1990,11,55.4574467207965
"MZL","ssp126",1990,12,14.8089149498909
"MZL","ssp126",1991,1,4.15593289543281
"MZL","ssp126",1991,2,26.8345889256482
"MZL","ssp126",1991,3,117.492036798639
"MZL","ssp126",1991,4,248.949186603178
"MZL","ssp126",1991,5,210.888793666646
"MZL","ssp126",1991,6,137.723999384546
"MZL","ssp126",1991,7,147.167880496696
"MZL","ssp126",1991,8,127.695992783996
"MZL","ssp126",1991,9,136.765265909627
"MZL","ssp126",1991,10,129.561027979004
"MZL","ssp126",1991,11,46.2538412523084
"MZL","ssp126",1991,12,10.5648829303976
"MZL","ssp126",1992,1,4.11805849015741
"MZL","ssp126",1992,2,25.2039232971175
"MZL","ssp126",1992,3,100.094983922286
"MZL","ssp126",1992,4,256.77413370038
"MZL","ssp126",1992,5,201.896683356641
"MZL","ssp126",1992,6,133.373439725637
"MZL","ssp126",1992,7,127.927506309515
"MZL","ssp126",1992,8,129.324627749009
"MZL","ssp126",1992,9,133.597187709937
"MZL","ssp126",1992,10,122.558197304112
"MZL","ssp126",1992,11,52.6997448167654
"MZL","ssp126",1992,12,6.02427389977063
"MZL","ssp126",1993,1,3.05253436964683
"MZL","ssp126",1993,2,19.5616702604708
"MZL","ssp126",1993,3,103.492409978911
"MZL","ssp126",1993,4,250.357147041775
"MZL","ssp126",1993,5,189.084489223706
"MZL","ssp126",1993,6,144.096182342221
"MZL","ssp126",1993,7,139.40752516028
"MZL","ssp126",1993,8,133.439727530085
"MZL","ssp126",1993,9,124.228286658038
"MZL","ssp126",1993,10,110.828377838244
"MZL","ssp126",1993,11,61.221776841469
"MZL","ssp126",1993,12,16.2849067537923
"MZL","ssp126",1994,1,6.30286516487978
"MZL","ssp126",1994,2,33.8069897949939
"MZL","ssp126",1994,3,99.7619134798138
"MZL","ssp126",1994,4,222.127154200498
"MZL","ssp126",1994,5,186.988421232856
"MZL","ssp126",1994,6,144.144318175738
"MZL","ssp126",1994,7,134.196242858494
"MZL","ssp126",1994,8,132.796813733246
"MZL","ssp126",1994,9,137.446988250054
"MZL","ssp126",1994,10,127.417878171775
"MZL","ssp126",1994,11,35.674911686326
"MZL","ssp126",1994,12,10.7092703511309
"MZL","ssp126",1995,1,4.49075708352797
"MZL","ssp126",1995,2,21.193557888905
"MZL","ssp126",1995,3,97.5786305676094
"MZL","ssp126",1995,4,209.707273572487
"MZL","ssp126",1995,5,198.377779651689
"MZL","ssp126",1995,6,154.132527538413
"MZL","ssp126",1995,7,128.448538278627
"MZL","ssp126",1995,8,136.162618386131
"MZL","ssp126",1995,9,113.581468873959
"MZL","ssp126",1995,10,111.717909919259
"MZL","ssp126",1995,11,55.3102406343026
"MZL","ssp126",1995,12,10.0393551485923
"MZL","ssp126",1996,1,5.5768797288308
"MZL","ssp126",1996,2,18.8212261889045
"MZL","ssp126",1996,3,102.923129636738
"MZL","ssp126",1996,4,221.356966578566
"MZL","ssp126",1996,5,181.279446952018
"MZL","ssp126",1996,6,134.636486756462
"MZL","ssp126",1996,7,135.053356638886
"MZL","ssp126",1996,8,126.713297274466
"MZL","ssp126",1996,9,136.509081030883
"MZL","ssp126",1996,10,122.077221629057
"MZL","ssp126",1996,11,33.6209696408447
"MZL","ssp126",1996,12,6.34014544540921
"MZL","ssp126",1997,1,5.89153790802645
"MZL","ssp126",1997,2,14.1774942746362
"MZL","ssp126",1997,3,78.4091265587149
"MZL","ssp126",1997,4,192.455415110154
"MZL","ssp126",1997,5,193.778937680217
"MZL","ssp126",1997,6,135.671215497089
"MZL","ssp126",1997,7,129.256806855538
"MZL","ssp126",1997,8,117.92067322381
"MZL","ssp126",1997,9,125.466108418286
"MZL","ssp126",1997,10,118.966550197679
"MZL","ssp126",1997,11,35.6735764165896
"MZL","ssp126",1997,12,6.78810197181769
"MZL","ssp126",1998,1,4.86593574011906
"MZL","ssp126",1998,2,19.7405906621358
"MZL","ssp126",1998,3,62.4082061488276
"MZL","ssp126",1998,4,180.078871797429
"MZL","ssp126",1998,5,189.301558813503
"MZL","ssp126",1998,6,134.232493392593
"MZL","ssp126",1998,7,126.801654954164
"MZL","ssp126",1998,8,131.187117233963
"MZL","ssp126",1998,9,132.815948401752
"MZL","ssp126",1998,10,107.570672716722
"MZL","ssp126",1998,11,35.0310321411545
"MZL","ssp126",1998,12,5.54449372831977
"MZL","ssp126",1999,1,3.97502324024132
"MZL","ssp126",1999,2,24.9900583031092
"MZL","ssp126",1999,3,70.5628989496551
"MZL","ssp126",1999,4,172.451493816409
"MZL","ssp126",1999,5,224.675174169865
"MZL","ssp126",1999,6,149.062955873866
"MZL","ssp126",1999,7,128.052395777773
"MZL","ssp126",1999,8,122.776987393494
"MZL","ssp126",1999,9,124.660419513204
"MZL","ssp126",1999,10,106.294854002231
"MZL","ssp126",1999,11,43.0174770039735
"MZL","ssp126",1999,12,7.72099967853135
"MZL","ssp126",2000,1,4.27858784409176
"MZL","ssp126",2000,2,17.2713440845337
"MZL","ssp126",2000,3,67.0123072492697
"MZL","ssp126",2000,4,212.334811016979
"MZL","ssp126",2000,5,193.127284124999
"MZL","ssp126",2000,6,132.395274214954
"MZL","ssp126",2000,7,133.241175534345
"MZL","ssp126",2000,8,136.263309351528
"MZL","ssp126",2000,9,131.933025829722
"MZL","ssp126",2000,10,109.00888284128
"MZL","ssp126",2000,11,40.2677765078551
"MZL","ssp126",2000,12,7.99510188386705
"MZL","ssp126",2001,1,4.60037054757605
"MZL","ssp126",2001,2,27.6051108366052
"MZL","ssp126",2001,3,112.218778455488
"MZL","ssp126",2001,4,227.347303781188
"MZL","ssp126",2001,5,220.629262401817
"MZL","ssp126",2001,6,146.183674933032
"MZL","ssp126",2001,7,130.062204082729
"MZL","ssp126",2001,8,133.522779161041
"MZL","ssp126",2001,9,131.443005396497
"MZL","ssp126",2001,10,112.481903945151
"MZL","ssp126",2001,11,47.5651895320622
"MZL","ssp126",2001,12,7.98874421359979
"MZL","ssp126",2002,1,3.68154781566891
"MZL","ssp126",2002,2,20.2217193102929
"MZL","ssp126",2002,3,74.7669323705811
"MZL","ssp126",2002,4,232.084717286332
"MZL","ssp126",2002,5,171.551427101725
"MZL","ssp126",2002,6,135.371522975995
"MZL","ssp126",2002,7,129.521350674594
"MZL","ssp126",2002,8,127.539858873384
"MZL","ssp126",2002,9,129.382134333908
"MZL","ssp126",2002,10,108.339107919375
"MZL","ssp126",2002,11,40.1122862836282
"MZL","ssp126",2002,12,10.6816649422091
"MZL","ssp126",2003,1,5.50088621096416
"MZL","ssp126",2003,2,27.3738656497861
"MZL","ssp126",2003,3,132.590221454149
"MZL","ssp126",2003,4,215.449578296039
"MZL","ssp126",2003,5,169.282659959452
"MZL","ssp126",2003,6,135.864607595083
"MZL","ssp126",2003,7,134.230728617789
"MZL","ssp126",2003,8,127.984767910275
"MZL","ssp126",2003,9,132.796530181824
"MZL","ssp126",2003,10,95.2312509184062
"MZL","ssp126",2003,11,32.8103974694948
"MZL","ssp126",2003,12,7.42124615191155
"MZL","ssp126",2004,1,7.01456761172241
"MZL","ssp126",2004,2,18.4215582219516
"MZL","ssp126",2004,3,100.795608798683
"MZL","ssp126",2004,4,204.375059033534
"MZL","ssp126",2004,5,159.197662099672
"MZL","ssp126",2004,6,130.05911789756
"MZL","ssp126",2004,7,125.745499948538
"MZL","ssp126",2004,8,127.969461773248
"MZL","ssp126",2004,9,114.360480255933
"MZL","ssp126",2004,10,100.185039518921
"MZL","ssp126",2004,11,42.4503823611003
"MZL","ssp126",2004,12,8.04892793063678
"MZL","ssp126",2005,1,4.77254376257035
"MZL","ssp126",2005,2,22.7832771530038
"MZL","ssp126",2005,3,96.701201401908
"MZL","ssp126",2005,4,223.063483801874
"MZL","ssp126",2005,5,167.689227844092
"MZL","ssp126",2005,6,131.336159469364
"MZL","ssp126",2005,7,135.376947371513
"MZL","ssp126",2005,8,126.477094201502
"MZL","ssp126",2005,9,126.526883837477
"MZL","ssp126",2005,10,109.154771374879
"MZL","ssp126",2005,11,40.5244516223277
"MZL","ssp126",2005,12,6.077002490733
"MZL","ssp126",2006,1,3.9471333134161
"MZL","ssp126",2006,2,22.1987651018728
"MZL","ssp126",2006,3,93.6850354795641
"MZL","ssp126",2006,4,208.075274159812
"MZL","ssp126",2006,5,214.479791862772
"MZL","ssp126",2006,6,141.24362727973
"MZL","ssp126",2006,7,129.216962824541
"MZL","ssp126",2006,8,127.077796136859
"MZL","ssp126",2006,9,127.231767812076
"MZL","ssp126",2006,10,96.5844045054839
"MZL","ssp126",2006,11,56.14962716924
"MZL","ssp126",2006,12,8.35985189779932
"MZL","ssp126",2007,1,6.0929000909562
"MZL","ssp126",2007,2,17.4466937749659
"MZL","ssp126",2007,3,73.345191705817
"MZL","ssp126",2007,4,189.59522585339
"MZL","ssp126",2007,5,218.812332084523
"MZL","ssp126",2007,6,158.195889101145
"MZL","ssp126",2007,7,135.90903283418
"MZL","ssp126",2007,8,121.160515012897
"MZL","ssp126",2007,9,116.626617208828
"MZL","ssp126",2007,10,115.72092100864
"MZL","ssp126",2007,11,42.2919926126045
"MZL","ssp126",2007,12,7.23849498232158
"MZL","ssp126",2008,1,6.05094915161307
"MZL","ssp126",2008,2,19.2846454845376
"MZL","ssp126",2008,3,75.9116558016051
"MZL","ssp126",2008,4,206.203595594474
"MZL","ssp126",2008,5,234.486311214144
"MZL","ssp126",2008,6,156.346943004438
"MZL","ssp126",2008,7,140.45367691186
"MZL","ssp126",2008,8,134.958917166303
"MZL","ssp126",2008,9,113.499417244499
"MZL","ssp126",2008,10,111.72589776101
"MZL","ssp126",2008,11,53.4660073573939
"MZL","ssp126",2008,12,6.63621811736174
"MZL","ssp126",2009,1,5.73073016645069
"MZL","ssp126",2009,2,23.2933714508733
"MZL","ssp126",2009,3,100.183555621899
"MZL","ssp126",2009,4,218.32519909722
"MZL","ssp126",2009,5,202.660021898162
"MZL","ssp126",2009,6,136.760328963836
"MZL","ssp126",2009,7,128.94549620542
"MZL","ssp126",2009,8,137.061698591611
"MZL","ssp126",2009,9,125.99825834938
"MZL","ssp126",2009,10,93.9465012299782
"MZL","ssp126",2009,11,38.1145995087607
"MZL","ssp126",2009,12,6.63456829240283
"MZL","ssp126",2010,1,3.92194158209107
"MZL","ssp126",2010,2,19.567518561846
"MZL","ssp126",2010,3,80.6606564690876
"MZL","ssp126",2010,4,204.988943410399
"MZL","ssp126",2010,5,222.836874877046
"MZL","ssp126",2010,6,163.269145437118
"MZL","ssp126",2010,7,130.261746496401
"MZL","ssp126",2010,8,126.536836849416
"MZL","ssp126",2010,9,123.638911108709
"MZL","ssp126",2010,10,117.490357951854
"MZL","ssp126",2010,11,50.024834252226
"MZL","ssp126",2010,12,8.81271222167468
"MZL","ssp126",2011,1,1.52652152521188
"MZL","ssp126",2011,2,0.0138079354448679
"MZL","ssp126",2011,3,20.4147741512816
"MZL","ssp126",2011,4,165.508271139733
"MZL","ssp126",2011,5,185.931095529999
"MZL","ssp126",2011,6,143.713804143236
"MZL","ssp126",2011,7,140.764918856884
"MZL","ssp126",2011,8,139.810501638483
"MZL","ssp126",2011,9,137.946936950157
"MZL","ssp126",2011,10,112.458147879143
"MZL","ssp126",2011,11,42.8186198716679
"MZL","ssp126",2011,12,9.80539824149618
"MZL","ssp126",2012,1,8.1815638672082
"MZL","ssp126",2012,2,17.3045385941017
"MZL","ssp126",2012,3,96.766097990318
"MZL","ssp126",2012,4,231.198046057682
"MZL","ssp126",2012,5,195.846439596513
"MZL","ssp126",2012,6,153.893308336857
"MZL","ssp126",2012,7,141.330080459545
"MZL","ssp126",2012,8,134.935342341548
"MZL","ssp126",2012,9,128.204299820214
"MZL","ssp126",2012,10,106.635669413695
"MZL","ssp126",2012,11,40.5115911384257
"MZL","ssp126",2012,12,10.3295128158167
"MZL","ssp126",2013,1,4.21497264829684
"MZL","ssp126",2013,2,18.8619251681461
"MZL","ssp126",2013,3,104.376430170377
"MZL","ssp126",2013,4,231.328244108874
"MZL","ssp126",2013,5,207.980117837484
"MZL","ssp126",2013,6,149.236544056831
"MZL","ssp126",2013,7,137.17427176019
"MZL","ssp126",2013,8,126.287700265849
"MZL","ssp126",2013,9,134.134008372569
"MZL","ssp126",2013,10,111.537726503286
"MZL","ssp126",2013,11,55.6168520298634
"MZL","ssp126",2013,12,11.0123354587598
"MZL","ssp126",2014,1,5.18678360567415
"MZL","ssp126",2014,2,22.7685964784331
"MZL","ssp126",2014,3,94.8329085789977
"MZL","ssp126",2014,4,219.487018201241
"MZL","ssp126",2014,5,172.10539543732
"MZL","ssp126",2014,6,133.787458905231
"MZL","ssp126",2014,7,141.670881944221
"MZL","ssp126",2014,8,129.816438056184
"MZL","ssp126",2014,9,126.318745498285
"MZL","ssp126",2014,10,119.892047561848
"MZL","ssp126",2014,11,42.358133030195
"MZL","ssp126",2014,12,7.41017444445185
"MZL","ssp126",2015,1,6.13812925605652
"MZL","ssp126",2015,2,21.7015275117191
"MZL","ssp126",2015,3,104.447825183654
"MZL","ssp126",2015,4,189.36537744059
"MZL","ssp126",2015,5,154.448024605888
"MZL","ssp126",2015,6,136.554483088483
"MZL","ssp126",2015,7,130.613482566553
"MZL","ssp126",2015,8,134.498970247817
"MZL","ssp126",2015,9,133.64298244059
"MZL","ssp126",2015,10,98.9920883841525
"MZL","ssp126",2015,11,37.1691717355677
"MZL","ssp126",2015,12,7.619522883242
"MZL","ssp126",2016,1,3.75980670330593
"MZL","ssp126",2016,2,23.8445756163459
"MZL","ssp126",2016,3,109.264187200086
"MZL","ssp126",2016,4,188.884783524947
"MZL","ssp126",2016,5,160.251245241541
"MZL","ssp126",2016,6,129.806951292072
"MZL","ssp126",2016,7,141.07307950847
"MZL","ssp126",2016,8,125.824605357245
"MZL","ssp126",2016,9,125.044116677211
"MZL","ssp126",2016,10,98.878593274817
"MZL","ssp126",2016,11,45.3706025405076
"MZL","ssp126",2016,12,8.06032075279472
"MZL","ssp126",2017,1,6.33115072198087
"MZL","ssp126",2017,2,26.2450835643159
"MZL","ssp126",2017,3,117.550929328607
"MZL","ssp126",2017,4,194.293986601641
"MZL","ssp126",2017,5,191.475906956047
"MZL","ssp126",2017,6,146.673384766191
"MZL","ssp126",2017,7,130.060932827171
"MZL","ssp126",2017,8,121.794039631018
"MZL","ssp126",2017,9,130.527985762309
"MZL","ssp126",2017,10,116.044264360851
"MZL","ssp126",2017,11,58.0064164275833
"MZL","ssp126",2017,12,5.9313927466179
"MZL","ssp126",2018,1,3.66037246474296
"MZL","ssp126",2018,2,22.1955082229885
"MZL","ssp126",2018,3,116.55417953872
"MZL","ssp126",2018,4,215.608404881767
"MZL","ssp126",2018,5,181.819271791181
"MZL","ssp126",2018,6,136.489967664639
"MZL","ssp126",2018,7,126.171246074977
"MZL","ssp126",2018,8,136.767539183585
"MZL","ssp126",2018,9,123.655805895651
"MZL","ssp126",2018,10,101.759038906977
"MZL","ssp126",2018,11,54.9604989816488
"MZL","ssp126",2018,12,8.14735575645641
"MZL","ssp126",2019,1,3.59652998236108
"MZL","ssp126",2019,2,23.1704902057393
"MZL","ssp126",2019,3,107.671892687497
"MZL","ssp126",2019,4,219.650212372912
"MZL","ssp126",2019,5,168.280773557493
"MZL","ssp126",2019,6,139.121500783911
"MZL","ssp126",2019,7,134.211517435327
"MZL","ssp126",2019,8,137.067726893101
"MZL","ssp126",2019,9,127.981896455469
"MZL","ssp126",2019,10,106.471379154729
"MZL","ssp126",2019,11,40.9003394260036
"MZL","ssp126",2019,12,8.4505479587383
"MZL","ssp126",2020,1,4.72527087764911
"MZL","ssp126",2020,2,24.1169912411604
"MZL","ssp126",2020,3,105.224665653356
"MZL","ssp126",2020,4,187.531301276805
"MZL","ssp126",2020,5,175.694004930251
"MZL","ssp126",2020,6,139.883372465348
"MZL","ssp126",2020,7,134.283615184101
"MZL","ssp126",2020,8,134.519374552728
"MZL","ssp126",2020,9,141.425409059706
"MZL","ssp126",2020,10,119.287909807635
"MZL","ssp126",2020,11,47.2230619306193
"MZL","ssp126",2020,12,8.60847864470085
"MZL","ssp126",2021,1,3.68173564594231
"MZL","ssp126",2021,2,20.2710411795902
"MZL","ssp126",2021,3,44.0168086548486
"MZL","ssp126",2021,4,189.118025958275
"MZL","ssp126",2021,5,156.356582300146
"MZL","ssp126",2021,6,127.296756434885
"MZL","ssp126",2021,7,133.580096741123
"MZL","ssp126",2021,8,135.038928702943
"MZL","ssp126",2021,9,128.102655456239
"MZL","ssp126",2021,10,124.077668518513
"MZL","ssp126",2021,11,37.4187190170828
"MZL","ssp126",2021,12,5.19646665240523
"MZL","ssp126",2022,1,4.95902892253103
"MZL","ssp126",2022,2,19.3736763169536
"MZL","ssp126",2022,3,50.4594301966524
"MZL","ssp126",2022,4,185.174367633615
"MZL","ssp126",2022,5,204.691714611366
"MZL","ssp126",2022,6,150.097256209966
"MZL","ssp126",2022,7,143.205956785259
"MZL","ssp126",2022,8,120.129882331012
"MZL","ssp126",2022,9,116.972604987163
"MZL","ssp126",2022,10,107.20013338082
