"varname","simulation","year","month","biomass_tonnes_km2","month_mean_mtkm2","anomaly_ratio_mtkm2"
"Eup","ssp126",2015,11,7.19723809950028,8.52813514535358,0.843940436781374
"Eup","ssp126",2015,12,4.52196929994911,5.43790755999952,0.831564209221223
"Eup","ssp126",2016,1,3.02612930062795,3.54622820101401,0.853337441669054
"Eup","ssp126",2016,2,1.87870176183184,2.35501191878086,0.797746179902312
"Eup","ssp126",2016,3,1.39673930550562,1.73164385963391,0.806597325272708
"Eup","ssp126",2016,4,1.44192458412503,1.62576666366398,0.886919763058354
"Eup","ssp126",2016,5,2.00176952295658,2.1564144910599,0.928286065251162
"Eup","ssp126",2016,6,4.53380826218456,4.6025290457949,0.985068908218378
"Eup","ssp126",2016,7,8.92559782752333,11.6037554882063,0.76919906116559
"Eup","ssp126",2016,8,11.049197265795,14.2323526419466,0.776343696911359
"Eup","ssp126",2016,9,12.0609324388562,13.7382926371216,0.8779062113051
"Eup","ssp126",2016,10,11.8464819485354,11.9207652684652,0.99376857791787
"Eup","ssp126",2016,11,10.3518551166124,8.52813514535358,1.21384745201329
"Eup","ssp126",2016,12,5.8312696011701,5.43790755999952,1.07233702243563
"Eup","ssp126",2017,1,3.16193583939864,3.54622820101401,0.891633493438047
"Eup","ssp126",2017,2,2.26959198643792,2.35501191878086,0.9637284500933
"Eup","ssp126",2017,3,1.39757320175245,1.73164385963391,0.807078888639327
"Eup","ssp126",2017,4,1.11341744648858,1.62576666366398,0.684856856382624
"Eup","ssp126",2017,5,1.11596647462373,2.1564144910599,0.517510190758931
"Eup","ssp126",2017,6,1.93940537759469,4.6025290457949,0.421378194096706
"Eup","ssp126",2017,7,8.22497766646434,11.6037554882063,0.708820318975523
"Eup","ssp126",2017,8,13.8044112744488,14.2323526419466,0.969931790037542
"Eup","ssp126",2017,9,13.4330822868027,13.7382926371216,0.9777839678932
"Eup","ssp126",2017,10,9.67081823584007,11.9207652684652,0.811258171606059
"Eup","ssp126",2017,11,5.96478130144432,8.52813514535358,0.699423871664856
"Eup","ssp126",2017,12,4.24066714179237,5.43790755999952,0.779834356322296
"Eup","ssp126",2018,1,2.76458635713688,3.54622820101401,0.779585012703461
