"tstep","mo","year","bt","phl","phs","phl_anom","phs_anom","phl_anom_9121","phs_anom_9121","phl_anom_91","phs_anom_91","phl_anom_8101","phs_anom_8101","phl_anom_8696","phs_anom_8696","phl_anom_7605","phs_anom_7605"
487,7,2010,1.85745502992732,358.338842256822,283.656088956339,1.4551892438884,1.05096188154227,1.42745090236172,1.0044985513239,1.65133216487095,1.80745846165093,1.59566867239801,1.1038342269279,1.65909560305757,1.22741031187674,1.53813433397992,1.05534196289218
488,8,2010,2.40678382461261,183.261383295147,328.324577613124,1.04318538280216,1.37489989749792,1.02936023333748,1.27880916258557,1.11615736220122,3.03641631861349,1.02941832813031,1.63655416607393,0.991196721066012,2.20930902154116,1.01472549425947,1.53880472092276
489,9,2010,2.86976192501964,180.143764204743,215.460737154268,0.793454057310158,1.59691237771537,0.837231070702415,1.45265248493555,1.01589583499353,3.1111454316367,0.751261934835846,2.04668987087958,0.734099882460033,2.60494796307873,0.744754421482978,1.91586414436472
490,10,2010,2.97253954525122,233.532048590404,73.4749767604803,1.08092231724675,1.27457723661279,1.10086625511414,1.12626037773797,0.733650443245858,2.13686732441654,1.05601827846236,1.70275840947371,0.990514598383394,1.99774625399991,1.06103627940185,1.69091006507565
491,11,2010,2.79649915941816,75.8404744741728,10.994563125864,1.40653325754819,0.950758172532584,1.27987880933851,0.804358247738572,1.10683702581698,1.51514915178073,1.64942076929305,1.71436278768923,1.83108777905255,1.87199284113465,1.68998483890065,1.84507515361708
492,12,2010,2.22116801847793,5.92072618064611,0.855799462251309,1.24107120168101,0.790918463956982,0.974608225469161,0.662313339660183,2.80086979388927,2.27087825262792,2.39563847073312,2.07263465417146,3.46278776774021,2.34558391571267,2.15241883551851,1.89376736965533
493,1,2011,1.03533134431972,-0.837733557440192,-0.405886802310626,-0.351847951175123,-0.92277780080232,-0.264864014536888,-0.847145382202797,-0.761411384137548,-1.05441851792415,-0.447178559148948,-0.905340280092258,-0.493186605017215,-0.900093976584403,-0.420334202890433,-0.900145748111925
494,2,2011,0.423624944657845,0.616147395535585,0.194412193360473,0.082277540155747,0.13857982534401,0.0607375721061901,0.136395220457293,0.233035843213728,0.226981893200113,0.100195559728939,0.128770773132162,0.104735169817673,0.127814779049982,0.0913128160026468,0.124225622176983
495,3,2011,0.185832399631231,14.5547230947815,1.56617968189144,0.36308534219898,0.232532034485366,0.28918159628258,0.251616206239686,0.69074986382352,0.246629104078842,0.395848689266806,0.202451432600889,0.417013973380796,0.198131327010054,0.370746268878167,0.196299772011177
496,4,2011,0.158485876136582,122.020634847955,6.61915405026342,0.447209090786075,0.164245508662174,0.410172266565468,0.178667816653206,0.412428937898954,0.113092602331617,0.419672861558641,0.136976212111199,0.405959443508832,0.124788688852477,0.425337741154713,0.13376921856711
