"tstep","year","month","btemp","stemp"
891,2054,3,4.31116593281051,4.84690680880219
892,2054,4,4.49891226985637,5.01115563112093
893,2054,5,5.23357058245387,7.86947715506696
894,2054,6,6.07764635168071,11.1447958802789
895,2054,7,6.76881902195917,14.0624025764029
896,2054,8,7.24369236390727,13.6944380780731
897,2054,9,7.52983131508068,12.5133018594828
898,2054,10,7.88963464816234,11.1885478124336
899,2054,11,7.34419122470094,8.80910854790645
900,2054,12,6.67140124338791,7.52871253646184
901,2055,1,5.93151835936734,6.60194625815284
902,2055,2,5.51012749350609,6.16197468281039
903,2055,3,5.14758031534647,5.71317784972092
904,2055,4,5.21890689513743,5.53561303759511
905,2055,5,5.73764663579221,7.34946463124445
906,2055,6,6.43415112943302,9.75673600486389
907,2055,7,7.00735347450589,13.1241951095894
908,2055,8,7.57437007409637,14.635382529345
909,2055,9,7.91812316570268,12.5985744555725
910,2055,10,8.37800285680903,11.002832053048
911,2055,11,8.06671238624986,9.53682130283788
912,2055,12,7.30246850349892,8.3347837827936
913,2056,1,6.35532152908426,7.15061689071899
914,2056,2,5.88520271938902,6.52362229913263
915,2056,3,5.43477989003732,5.89276246137815
916,2056,4,5.45336920986971,5.82005879562769
917,2056,5,6.04464558421622,7.97427667406349
918,2056,6,6.68564657238372,9.50718182235494
919,2056,7,7.29602386298624,13.6043158193948
920,2056,8,7.84243553166594,14.8397071696991
921,2056,9,8.32628354068831,13.6824632589443
922,2056,10,8.54710697596395,10.9930035251593
923,2056,11,7.74342976017659,9.01581538082859
924,2056,12,7.11007425022211,7.98443898562611
925,2057,1,6.1283910168912,6.91070071072965
926,2057,2,5.75509969627825,6.53617034312897
927,2057,3,5.23892086072588,5.91745419161408
928,2057,4,5.43446649179107,6.2999188797477
929,2057,5,6.08788497213541,8.70641903859114
930,2057,6,6.75217665872198,11.2015027205827
931,2057,7,7.38924686629433,14.0558065688286
932,2057,8,7.96889361258997,14.2910114692622
933,2057,9,8.31731943888073,12.8818792644523
934,2057,10,8.46432483790084,10.4723063927404
