"","tstep","year","month","btemp","stemp","rec"
"55",187,1995,7,5.68455960730145,11.3365120471402,1
"56",188,1995,8,6.04988578667463,11.7871866704303,1
"57",189,1995,9,6.52775365746557,11.5252883006516,1
"58",190,1995,10,6.73916772550226,9.37188268339069,1
"59",191,1995,11,6.25172524352168,7.26230675419232,1
"60",192,1995,12,5.24413591414843,5.67278884495454,1
"61",193,1996,1,4.59476857794362,4.87287577841851,1
"62",194,1996,2,3.90709505706481,4.06493125256432,0.999104699686784
"63",195,1996,3,3.77444777091153,3.98656529593484,0.961944287578912
"64",196,1996,4,4.15414664145331,4.61525335535487,0.978555361232089
"65",197,1996,5,4.88853606715813,6.935449827152,1
"66",198,1996,6,5.62306488165855,9.45203858890226,1
"67",199,1996,7,6.19674227386699,11.4432217310848,1
"68",200,1996,8,6.52406871092932,12.6245400262061,1
"69",201,1996,9,6.84603152400494,11.3273828963817,1
"70",202,1996,10,6.68780142642594,8.66584577166475,1
"71",203,1996,11,6.13585827494853,7.17168568698244,1
"72",204,1996,12,5.10974629158617,5.64346455008028,1
"73",205,1997,1,4.21795208733182,4.52452768220123,1
"74",206,1997,2,3.99157361199104,4.23806673631265,0.999270068250996
"75",207,1997,3,3.81185379027806,4.04008239056611,0.998421527838622
"76",208,1997,4,3.96407763413444,4.46900152897638,0.990924836363938
"77",209,1997,5,4.71752710310779,6.67412104396225,1
"78",210,1997,6,5.55768446641141,10.5734038828897,1
"79",211,1997,7,6.3104278833768,13.6125360879937,1
"80",212,1997,8,6.90644590994664,14.0547980098653,1
"81",213,1997,9,7.31096288181867,12.5687230481477,1
"82",214,1997,10,7.34701538440057,10.0723232676501,1
"83",215,1997,11,6.7421146147881,7.98448408269422,1
"84",216,1997,12,5.77246136349403,6.42881732553477,1
"85",217,1998,1,4.74271700618404,5.2080182515325,1
"86",218,1998,2,4.70203000320142,5.05476968195986,0.999998611042583
"87",219,1998,3,4.66188080559631,5.1275984334739,0.982309378207275
"88",220,1998,4,4.94886371096601,5.50992567899068,0.999678565116345
"89",221,1998,5,5.43679961912338,6.66268544855356,1
"90",222,1998,6,5.87195608806858,8.84419784984734,1
"91",223,1998,7,6.43445354624039,11.8025563463518,1
"92",224,1998,8,6.9256529817972,12.3719610304501,1
"93",225,1998,9,7.22009021313195,10.8146896597451,1
"94",226,1998,10,7.15531844651361,9.32004906339263,1
"95",227,1998,11,6.91751323196428,8.18293723463916,1
"96",228,1998,12,5.82316242052711,6.48952469371875,1
"97",229,1999,1,4.97985938542987,5.44902209261938,1
"98",230,1999,2,3.79617663838619,4.00200137732431,0.976618526811101
"99",231,1999,3,3.44698838110368,3.68165985845823,0.873413794762647
"100",232,1999,4,3.78997372103614,4.11236210329596,0.95651066259659
"101",233,1999,5,4.43249092803473,5.72152123644189,1
"102",234,1999,6,5.23604306014976,8.15752497534795,1
"103",235,1999,7,5.92581686704521,11.1613774677741,1
"104",236,1999,8,6.2587986872586,11.9838064011534,1
"105",237,1999,9,6.76404081386917,11.1100135794964,1
"106",238,1999,10,6.83444376999539,8.85281054083869,1
"107",239,1999,11,6.18653996795397,6.85840311249076,1
"108",240,1999,12,5.15497271432203,5.57053138926208,1
"109",241,2000,1,3.9627572725565,4.21822294461807,1
"110",242,2000,2,3.6648044612097,3.8367635788767,0.983611088996405
"111",243,2000,3,3.90650286919538,4.14268586760753,0.996006360031133
"112",244,2000,4,4.17011641875452,4.65064878865858,0.996787412588902
"113",245,2000,5,4.86548140655397,6.60973568060287,1
"114",246,2000,6,5.59537943992129,9.14410126332736,1
"115",247,2000,7,6.17424224552786,11.5665860647244,1
"116",248,2000,8,6.46286248262683,12.3481795139923,1
"117",249,2000,9,6.57392327003935,11.1064726588398,1
"118",250,2000,10,6.63763280684206,8.79652698397758,1
"119",251,2000,11,6.32511383769589,7.2574277122344,1
"120",252,2000,12,5.74876288227939,6.30019508440245,1
"121",253,2001,1,5.28241104791621,5.63248537620957,1
"122",254,2001,2,4.80413505845579,5.08127774508128,0.868728833172741
"123",255,2001,3,4.64783730544163,4.91353735329371,0.873074410291942
"124",256,2001,4,4.64524052174523,5.07407216514461,0.969380272654125
"125",257,2001,5,5.13777604181854,6.4078902837838,1
"126",258,2001,6,5.83934904445272,10.251509517146,1
"127",259,2001,7,6.3087369578101,12.3018619331649,1
"128",260,2001,8,6.62575027872229,13.13868420055,1
"129",261,2001,9,7.07173930867925,11.5008500730165,1
"130",262,2001,10,7.004799714409,9.27968028251162,1
"131",263,2001,11,6.14827667446944,6.92422113425794,1
"132",264,2001,12,5.11278119969136,5.6184168289067,1
"133",265,2002,1,4.57633000413711,4.89209733318938,1
"134",266,2002,2,4.07136297526647,4.24070376909093,0.828004972893908
"135",267,2002,3,3.8680177386953,4.03459355381502,0.814858243718386
"136",268,2002,4,4.08877581092679,4.3634539230206,0.900295153668615
"137",269,2002,5,4.63288072212234,6.49915920829905,1
"138",270,2002,6,5.4866605982626,9.33346089170617,1
"139",271,2002,7,6.11171939401395,12.1447602515971,1
"140",272,2002,8,6.45431271797988,13.0389364377355,1
"141",273,2002,9,6.57922245680443,11.3541064323673,1
"142",274,2002,10,6.60387348702067,9.32012972849415,1
"143",275,2002,11,6.73974946997034,8.04269396688352,1
"144",276,2002,12,6.36176767923967,7.13219789211773,1
"145",277,2003,1,5.62254898860759,6.11884465209085,1
"146",278,2003,2,5.43407793103275,5.93920909864198,0.996823199226618
"147",279,2003,3,5.12206097924325,5.497735935273,0.958116822696378
"148",280,2003,4,4.96044162454083,5.5136483503348,0.992513158414431
"149",281,2003,5,5.48254670267206,7.26903653139333,1
"150",282,2003,6,6.19267387216733,9.72244994401499,1
"151",283,2003,7,6.66644771585873,12.507069212126,1
"152",284,2003,8,6.96794136909965,13.40077552586,1
"153",285,2003,9,7.27844940450513,12.3593540005343,1
"154",286,2003,10,7.52466407798865,10.2431409181155,1
"155",287,2003,11,6.79331795624832,8.48038304422431,1
"156",288,2003,12,5.66511210172062,6.31000658158261,1
"157",289,2004,1,4.72065418552939,5.03832604953594,1
"158",290,2004,2,4.33337002844545,4.59810776918342,0.90421358739513
"159",291,2004,3,4.21717761900092,4.47062734409444,0.926480803738717
"160",292,2004,4,4.20867376561204,4.69839367159476,0.991924826770053
"161",293,2004,5,4.85555370355208,6.75588040333989,1
"162",294,2004,6,5.59998065812527,9.43772725553308,1
"163",295,2004,7,6.26941572003706,12.9805430858728,1
"164",296,2004,8,6.73879899595804,14.4767261053529,1
"165",297,2004,9,6.86948037956745,12.9132125763751,1
"166",298,2004,10,6.72119844360176,9.66191488792043,1
"167",299,2004,11,6.04560650201569,7.09896553807187,1
"168",300,2004,12,5.61051146309428,6.14041044940081,1
"169",301,2005,1,5.02811601824747,5.33660785355391,1
"170",302,2005,2,4.57676054785464,4.81897184347126,0.998081631814826
"171",303,2005,3,4.55980190089845,4.87300223452142,0.899139532370005
"172",304,2005,4,4.64812987898125,5.19125169555342,0.934496714177847
"173",305,2005,5,5.27428441998348,7.58851420662105,1
"174",306,2005,6,6.02665074318965,10.6027834826905,1
"175",307,2005,7,6.58254128351581,13.7831208863386,1
"176",308,2005,8,7.06673249829864,14.2942302807446,1
"177",309,2005,9,7.05178442967306,12.1881002413679,1
"178",310,2005,10,7.10086223994052,9.62212414802781,1
"179",311,2005,11,6.33463176245711,7.30779588525549,1
"180",312,2005,12,5.52241916022172,6.08107647078155,1
"181",313,2006,1,5.15715037372396,5.61156231403867,1
"182",314,2006,2,4.18626291411555,4.50948659791786,0.952134439916917
"183",315,2006,3,3.94935778154169,4.13367258840532,0.866034361708964
"184",316,2006,4,4.20156558420286,4.54529821524443,0.910351666838058
"185",317,2006,5,4.77003604578386,6.21078274975904,1
"186",318,2006,6,5.59184713390464,9.51884213165763,1
"187",319,2006,7,6.29988352954588,11.7487170049134,1
"188",320,2006,8,6.80610808971376,12.1690052736644,1
"189",321,2006,9,7.15439277092868,11.2263389804321,1
"190",322,2006,10,6.989612198676,9.54189805845289,1
"191",323,2006,11,6.09673450670356,7.0467152836067,1
"192",324,2006,12,5.1354885356427,5.51305350021924,1
"193",325,2007,1,4.06082657209387,4.30434283655775,1
"194",326,2007,2,3.84417616759771,4.04361340282792,0.983688607026641
"195",327,2007,3,3.15180154855222,3.16387417771492,0.965608116432745
"196",328,2007,4,3.24909579619394,3.51891050983457,0.999707372475784
"197",329,2007,5,4.09031045702062,5.44260233894138,1
"198",330,2007,6,4.94446880033228,8.27155984933048,1
"199",331,2007,7,5.65205959946133,11.9367281827888,1
"200",332,2007,8,6.17732624803786,12.891039259261,1
"201",333,2007,9,6.51882659024041,11.7093853766306,1
"202",334,2007,10,6.34336062537945,8.70190212345532,1
"203",335,2007,11,6.0326741411885,6.98870005260119,1
"204",336,2007,12,5.46924128415409,5.97827566481862,1
"205",337,2008,1,4.31453067474861,4.56157539389316,1
"206",338,2008,2,3.66987490113542,3.84407520739169,0.991860572335724
"207",339,2008,3,3.59413679851542,3.72862710396602,0.971325262252279
"208",340,2008,4,3.73305653235908,4.00402185952895,0.989499190660836
"209",341,2008,5,4.35295231790217,5.32450038100689,1
"210",342,2008,6,5.17441989932045,8.18998754624593,1
"211",343,2008,7,5.86850393691966,10.8007140537886,1
"212",344,2008,8,6.47539778338678,12.5600848718894,1
"213",345,2008,9,6.96474834666619,11.3331612212825,1
"214",346,2008,10,6.78243529254769,9.1918291968312,1
"215",347,2008,11,6.14309020071528,7.10390840330902,1
"216",348,2008,12,5.35718472350619,5.88591991593003,1
"217",349,2009,1,4.31255887019411,4.56247436800478,1
"218",350,2009,2,3.757112531237,3.82481948728169,0.949541002950118
"219",351,2009,3,3.52663983547689,3.46624489546187,0.956843162882552
"220",352,2009,4,3.53541000066338,3.73487495771732,0.895237236761143
"221",353,2009,5,4.27242754371437,6.2832243821497,1
"222",354,2009,6,5.0956250064556,9.10458963712843,1
"223",355,2009,7,5.78388091624154,11.8853811432717,1
"224",356,2009,8,6.26747170631697,11.9027865921031,1
"225",357,2009,9,6.82380258330473,11.4022676909963,1
"226",358,2009,10,7.11106597201707,9.73877273520471,1
"227",359,2009,11,6.44713466105585,7.46252728481375,1
"228",360,2009,12,5.54444503378137,6.05767139186913,1
"229",361,2010,1,5.15574635824128,5.45484171546763,1
"230",362,2010,2,4.7847795561747,5.06746451876587,0.968986276324625
"231",363,2010,3,4.3298192806853,4.6093126513687,0.89816108423447
"232",364,2010,4,4.39461215813241,4.81184747426978,0.968037944125991
"233",365,2010,5,5.00287310208653,6.27816352176653,1
"234",366,2010,6,5.88104893379656,8.77735204785421,1
"235",367,2010,7,6.39783644062142,11.2606566640556,1
"236",368,2010,8,6.61852463202978,11.8703229554409,1
"237",369,2010,9,6.75098341610323,12.0751932409563,1
"238",370,2010,10,6.90424236373498,9.50204003408737,1
"239",371,2010,11,6.49920157710006,7.57373192267163,1
"240",372,2010,12,5.36140504928328,5.9196233746931,1
"241",373,2011,1,4.53233353551604,4.94368741649283,1
"242",374,2011,2,4.03177744679472,4.31361241241607,0.946272912002656
"243",375,2011,3,3.59774938154568,3.70264399458644,0.983621840336288
"244",376,2011,4,3.88751989521241,4.23701266254017,0.999902179979855
"245",377,2011,5,4.53803133261042,6.10701835157755,1
"246",378,2011,6,5.27749793687901,8.53817763559098,1
"247",379,2011,7,5.8655623433943,11.0768362503708,1
"248",380,2011,8,6.29665895759514,11.8356151558484,1
"249",381,2011,9,7.11017975046578,10.6323616725239,1
"250",382,2011,10,7.30699434202733,9.38688876431903,1
"251",383,2011,11,6.2743132013146,7.38864616353095,1
"252",384,2011,12,5.26756765078479,5.76355410403312,1
"253",385,2012,1,4.03667889752273,4.18910878136751,1
"254",386,2012,2,3.4140121927306,3.52528658604333,0.928895846750316
"255",387,2012,3,3.13257321798501,3.01821377134729,0.959280828254512
"256",388,2012,4,3.4610449601141,3.83134489875273,0.959724807601578
"257",389,2012,5,4.30254714873333,5.76507927694114,1
"258",390,2012,6,5.24217301838765,8.84326243693721,1
"259",391,2012,7,5.94879508176101,10.9773175192478,1
"260",392,2012,8,6.49988972854041,11.9630550773512,1
"261",393,2012,9,6.76360297645599,10.4945438034419,1
"262",394,2012,10,6.8028738944744,8.86420773509585,1
"263",395,2012,11,6.14035533005202,7.0838211004478,1
"264",396,2012,12,5.03354830376799,5.51160550177485,1
"265",397,2013,1,4.56565270706621,4.93816931907747,1
"266",398,2013,2,4.30681814667192,4.58643377847187,0.997035814112252
"267",399,2013,3,4.13131690669942,4.33001103436157,0.979007605861977
"268",400,2013,4,4.20112894202416,4.48017002292462,0.997828038593352
"269",401,2013,5,4.78661949900926,5.95839320550168,1
"270",402,2013,6,5.67007869541544,9.23510455115171,1
"271",403,2013,7,6.23392733266139,11.8254825539493,1
"272",404,2013,8,6.70887193122728,12.9067890727742,1
"273",405,2013,9,6.99725254652672,11.5732514024122,1
"274",406,2013,10,6.93597260657059,9.22657068216968,1
"275",407,2013,11,6.56354559514193,7.90580996482769,1
"276",408,2013,12,5.6517730705135,6.31662220914421,1
"277",409,2014,1,5.18971354010628,5.66321153818005,1
"278",410,2014,2,4.88332002181883,5.17693891719026,0.760363741131498
"279",411,2014,3,4.5676895648303,4.81195252810683,0.849828481815641
"280",412,2014,4,4.79705089978583,5.36254477077254,0.892355220407684
"281",413,2014,5,5.50355069296995,8.00634103265718,1
"282",414,2014,6,6.17203756929733,10.1796058630064,1
"283",415,2014,7,6.76176758291068,13.2703038370028,1
"284",416,2014,8,7.30838268126313,14.4634776088688,1
"285",417,2014,9,7.52408205180758,13.1520469817048,1
"286",418,2014,10,7.61655928043017,10.4467453711488,1
"287",419,2014,11,7.22110585431139,8.79219206930355,1
"288",420,2014,12,6.82143925900601,7.82927522980674,1
"289",421,2015,1,6.21924233730627,6.96996190232697,1
"290",422,2015,2,5.56715380351757,6.163681849101,0.995933894479464
"291",423,2015,3,5.20390538283614,5.82251104281431,0.999870518858547
"292",424,2015,4,5.35601254719388,6.06827277176259,0.9999432094387
"293",425,2015,5,5.77607172842712,7.62642245609214,1
"294",426,2015,6,6.32318051552448,10.77417815994,1
"295",427,2015,7,6.91148098718663,12.962718398781,1
"296",428,2015,8,7.23770010966746,13.9515576663466,1
"297",429,2015,9,7.22120731084485,11.9450547832099,1
"298",430,2015,10,7.28550182075624,10.0237014840115,1
"299",431,2015,11,6.74875389566715,8.30572317890865,1
"300",432,2015,12,6.17941561794879,6.9833807990182,1
"301",433,2016,1,5.82753547265841,6.35307025544886,1
"302",434,2016,2,5.59726257380879,6.1495967959059,0.970645469279877
"303",435,2016,3,5.48808985762429,6.02948732942337,0.973108040941786
"304",436,2016,4,5.67563944375783,6.68536175768216,0.959230672990481
"305",437,2016,5,6.16877383868799,8.3491065681561,1
"306",438,2016,6,6.73506073621294,11.3727542818834,1
"307",439,2016,7,7.24317425433586,13.8417662856619,1
"308",440,2016,8,7.50907122122143,14.218334135899,1
"309",441,2016,9,7.55970351153273,13.5277256022405,1
"310",442,2016,10,7.69710827236612,10.9479773397654,1
"311",443,2016,11,7.43261247343471,9.05071229380426,1
"312",444,2016,12,6.3971330533908,7.31380612437388,1
"313",445,2017,1,5.46939808599561,6.01309068247986,1
"314",446,2017,2,4.88791215081262,5.18742987240759,0.999993276224199
"315",447,2017,3,4.2830018867357,4.55919982002316,0.988115689974158
"316",448,2017,4,4.46625429380572,5.09275892834639,0.99998130832068
"317",449,2017,5,5.18899632686579,6.880727474919,1
"318",450,2017,6,6.10753646455321,9.74811431372068,1
"319",451,2017,7,6.78352127782478,12.4998038927877,1
"320",452,2017,8,7.25058924269772,13.4344493113139,1
"321",453,2017,9,7.78207013607337,11.5581701229726,1
"322",454,2017,10,7.54906567543721,9.97192755781216,1
"323",455,2017,11,7.01253901254183,8.26449253810426,1
"324",456,2017,12,6.33182277379292,7.060275201934,1
"325",457,2018,1,5.65728870843917,6.19116599806052,1
"326",458,2018,2,4.85913733973709,5.26845898305405,0.975881559401874
"327",459,2018,3,4.62713335305821,4.92205435597843,0.818975704716845
"328",460,2018,4,4.91004101783802,5.49534447382125,0.846294291637986
"329",461,2018,5,5.47138504694524,6.86420313962318,1
"330",462,2018,6,6.15187376791099,9.76819620685644,1
"331",463,2018,7,6.60197164236478,11.9077110573915,1
"332",464,2018,8,6.90754475437163,12.0466622919358,1
"333",465,2018,9,7.01808309254195,12.349824611674,1
"334",466,2018,10,7.28197944172074,10.6601356046858,1
"335",467,2018,11,7.16800180743025,8.84919569691526,1
"336",468,2018,12,6.5578586679659,7.43884161458435,1
"337",469,2019,1,5.74592582051761,6.31831157784281,1
"338",470,2019,2,5.44918907421473,5.91116717562988,0.947247154376205
"339",471,2019,3,5.38323433383011,5.79858648629089,0.931949770564217
"340",472,2019,4,5.68600920717439,6.44895458733863,0.958746971957501
"341",473,2019,5,6.02266379201389,7.72167297577639,1
"342",474,2019,6,6.67646439199417,10.5888008756875,1
"343",475,2019,7,7.11018093678257,13.7831364639155,1
"344",476,2019,8,7.28684441778979,14.7174016120878,1
"345",477,2019,9,7.35987443078503,12.8987556825406,1
"346",478,2019,10,7.26192713395726,10.2341432335304,1
"347",479,2019,11,7.10197856340953,8.88418214651604,1
"348",480,2019,12,6.51215099487854,7.39987630939093,1
"349",481,2020,1,5.27013420672689,5.65476851404957,1
"350",482,2020,2,4.32288070833023,4.59176529846023,0.962801618816743
"351",483,2020,3,3.90554287142757,4.21777110752674,0.917063370811311
"352",484,2020,4,4.19397112838035,4.76584627460371,0.919059548957252
"353",485,2020,5,4.9954209298327,6.82591062825044,1
"354",486,2020,6,5.89084478641949,9.98037131725352,1
"355",487,2020,7,6.53542180095851,12.8504239440143,1
"356",488,2020,8,7.02327162420143,13.6926738061215,1
"357",489,2020,9,7.35973173597331,11.8550734749197,1
"358",490,2020,10,7.71104875911173,10.0580188776766,1
"359",491,2020,11,6.76065024000274,8.07813610807575,1
"360",492,2020,12,6.00382287836266,6.65252399412167,1
"361",493,2021,1,4.12557254620589,4.55611534860978,1
"362",494,2021,2,3.73895099871632,3.9457301492119,0.933024937536722
"363",495,2021,3,3.83830088075321,4.14925909475493,0.996134804072611
"364",496,2021,4,4.10059188387703,4.49926296353232,0.991683558077345
"365",497,2021,5,4.79415725146112,7.07762393500934,1
"366",498,2021,6,5.65109401415406,10.1984079212881,1
"367",499,2021,7,6.19961924099207,12.1924678387339,1
"368",500,2021,8,6.66822156557507,13.0091927919382,1
"369",501,2021,9,7.06679854419106,11.4486887990362,1
"370",502,2021,10,7.02779540705097,9.23564341043111,1
"371",503,2021,11,6.37853422310878,7.50257302191319,1
"372",504,2021,12,5.64792324464798,6.17403281769001,1
"373",505,2022,1,5.10434957349867,5.50210740464339,1
"374",506,2022,2,4.71190659896482,5.06087620836217,0.994783140341894
"375",507,2022,3,4.59354847981339,4.95800000376428,0.932714504279482
"376",508,2022,4,4.79987073384415,5.45788034157333,0.981413260852697
"377",509,2022,5,5.3890756550655,8.09811386677721,1
"378",510,2022,6,6.12300864955401,10.9429307925715,1
"379",511,2022,7,6.67314114246274,13.347638289638,1
"380",512,2022,8,7.0113191491533,12.7920878031747,1
"381",513,2022,9,7.24218118613396,11.4770200375589,1
"382",514,2022,10,7.20210993687266,9.5231349734004,1
"383",515,2022,11,6.60920469754655,7.79861444498627,1
"384",516,2022,12,5.68670954101462,6.43790618432808,1
"385",517,2023,1,4.77443768832338,5.19833901722127,1
"386",518,2023,2,4.08830381786255,4.34358847929778,0.889960241654193
"387",519,2023,3,3.4545597180534,3.45813564538765,0.813481114633725
"388",520,2023,4,3.61894179963843,3.87244183107984,0.901593140976849
"389",521,2023,5,4.34065478654426,6.0838169596928,1
"390",522,2023,6,5.21492286568251,9.577286162769,1
"391",523,2023,7,5.91438670137708,13.1156712359785,1
"392",524,2023,8,6.28500123954919,12.2983572260319,1
"393",525,2023,9,6.61307835543798,10.8330384478297,1
"394",526,2023,10,6.6315930943589,9.30315006455241,1
"395",527,2023,11,5.97317723308458,7.03347112507889,1
"396",528,2023,12,5.03288560771482,5.49634686394238,1
"397",529,2024,1,4.03526980443316,4.20099730349399,1
"398",530,2024,2,3.5140635599225,3.4757048169926,0.99731412080986
"399",531,2024,3,2.95313996024179,2.77648328403994,0.999248303925237
"400",532,2024,4,3.14105527044722,3.34191689930195,0.99998297579087
"401",533,2024,5,3.91697124449854,5.05577433655652,1
"402",534,2024,6,4.80696552438,8.66831388003342,1
"403",535,2024,7,5.466472103263,11.9257472114736,1
"404",536,2024,8,5.96073535054829,12.9051206929768,1
"405",537,2024,9,6.34735766557433,11.9705369617409,1
"406",538,2024,10,6.42958224667377,9.05027734978891,1
"407",539,2024,11,6.22033720347253,7.63421845076562,1
"408",540,2024,12,5.40349148729723,6.04877860986885,1
"409",541,2025,1,4.89162435022337,5.22990728006579,1
"410",542,2025,2,4.31502812289669,4.34665415778372,0.911052244496759
"411",543,2025,3,4.10360646692766,4.24030312736422,0.971974926042023
"412",544,2025,4,4.32248138047727,4.6048868859062,0.930418229613787
"413",545,2025,5,4.90996626243851,6.38288092963373,1
"414",546,2025,6,5.6331611026393,9.15199632984145,1
"415",547,2025,7,6.17031331964172,12.3067409481524,1
"416",548,2025,8,6.5107994987598,12.2135082307177,1
"417",549,2025,9,6.77984960337147,10.933573844991,1
"418",550,2025,10,6.75787297946686,9.28546688941359,1
"419",551,2025,11,6.3088329421101,7.46168688681463,1
"420",552,2025,12,5.71208118483404,6.17299275112304,1
"421",553,2026,1,5.07160218104183,5.25228855408698,1
"422",554,2026,2,4.86993736526617,5.15160061955205,0.721339364641959
"423",555,2026,3,4.69739892547269,4.92367225482863,0.827009006524304
"424",556,2026,4,4.84104205175923,5.29230496331261,0.783214791888583
"425",557,2026,5,5.47105271780827,7.61727589958337,1
"426",558,2026,6,6.14229654613119,10.5070884363513,1
"427",559,2026,7,6.61605083825383,12.3551412732943,1
"428",560,2026,8,7.16004165282852,14.567955673106,1
"429",561,2026,9,7.63701474926702,13.3663551841912,1
"430",562,2026,10,7.7025309609445,10.3536817402862,1
"431",563,2026,11,7.02839545864543,8.26032245997811,1
"432",564,2026,12,6.49039883206569,7.40609778581871,1
"433",565,2027,1,4.88254443717476,5.36755205433566,1
"434",566,2027,2,4.37925522623743,4.4835797351547,0.712549324403577
"435",567,2027,3,3.92712904239898,3.95692970863521,0.744509870965972
"436",568,2027,4,4.10651185095378,4.56179477573713,0.689814002507945
"437",569,2027,5,4.77812402452263,6.7995581947341,1
"438",570,2027,6,5.63521451156528,9.63773687774631,1
"439",571,2027,7,6.26667333247473,13.1032218984155,1
"440",572,2027,8,6.74123796718878,12.7441158758656,1
"441",573,2027,9,6.98531757357265,11.5713258538316,1
"442",574,2027,10,6.86943425638065,9.18725677042076,1
"443",575,2027,11,6.27888939024704,7.44599028874251,1
"444",576,2027,12,5.72461782806324,6.4561119449455,1
"445",577,2028,1,5.1127955055956,5.51960090889149,1
"446",578,2028,2,5.00367947852244,5.51601238951285,0.90997337567948
