"varname","simulation","year","month","prod_biom_month","month_mean","anomaly_ratio"
"prod_PhS","ssp126",1989,3,10.9235011710207,11.1989402749884,0.975404895712957
"prod_PhS","ssp126",1989,4,19.9753003990966,21.5226361105454,0.928106589569174
"prod_PhS","ssp126",1989,5,28.7276680142615,27.2376127722676,1.05470579431656
"prod_PhS","ssp126",1989,6,27.381112454915,29.7992239773387,0.918853204893436
"prod_PhS","ssp126",1989,7,26.0140891102957,26.8142605898383,0.970158734123519
"prod_PhS","ssp126",1989,8,19.9235559734998,23.4813557351013,0.848484056809244
"prod_PhS","ssp126",1989,9,15.8728238145587,19.1161941160949,0.830333889589171
"prod_PhS","ssp126",1989,10,10.4489836805827,12.3684477796562,0.844809620959013
"prod_PhS","ssp126",1989,11,2.07968358026733,2.93976414391214,0.707432119877398
"prod_PhS","ssp126",1989,12,0.0298983807499144,0.162996258239109,0.183429859512816
"prod_PhS","ssp126",1990,1,0.531317072329529,0.401104403372793,1.32463535144917
"prod_PhS","ssp126",1990,2,5.05847080163399,3.69371781926451,1.3694794917066
"prod_PhS","ssp126",1990,3,9.84311095656279,11.1989402749884,0.878932355639602
"prod_PhS","ssp126",1990,4,23.2683242375146,21.5226361105454,1.08110940119059
"prod_PhS","ssp126",1990,5,26.7366294016722,27.2376127722676,0.981606928081982
"prod_PhS","ssp126",1990,6,30.7045030244615,29.7992239773387,1.03037928262196
"prod_PhS","ssp126",1990,7,26.5267563961277,26.8142605898383,0.989277936911693
"prod_PhS","ssp126",1990,8,23.5300943363044,23.4813557351013,1.00207562977849
"prod_PhS","ssp126",1990,9,20.751694800466,19.1161941160949,1.08555576881248
"prod_PhS","ssp126",1990,10,13.4127560865534,12.3684477796562,1.0844332551264
"prod_PhS","ssp126",1990,11,3.16859388179159,2.93976414391214,1.07783948870637
"prod_PhS","ssp126",1990,12,0.356870044572308,0.162996258239109,2.18943703633241
"prod_PhS","ssp126",1991,1,1.28712334263612,0.401104403372793,3.20894842293676
"prod_PhS","ssp126",1991,2,2.55929208129103,3.69371781926451,0.692876989125454
"prod_PhS","ssp126",1991,3,12.0178145625235,11.1989402749884,1.07312069422889
