"varname","simulation","year","biomass_tonnes_km2","annual_mean_mtkm2","anomaly_ratio_mtkm2"
"NCa","ssp126",1987,12.9006305742194,12.712681451405,1.01478438074082
"NCa","ssp126",1988,13.5431154212201,12.712681451405,1.06532327369245
"NCa","ssp126",1989,12.3767124441468,12.712681451405,0.973572136724858
"NCa","ssp126",1990,14.2751543304211,12.712681451405,1.12290663342653
"NCa","ssp126",1991,16.7947854844571,12.712681451405,1.3211048785149
"NCa","ssp126",1992,16.8392874650023,12.712681451405,1.32460547598644
"NCa","ssp126",1993,13.947508227628,12.712681451405,1.09713346322278
"NCa","ssp126",1994,15.3573830732071,12.712681451405,1.20803648954091
"NCa","ssp126",1995,12.4846784797285,12.712681451405,0.982064918990693
"NCa","ssp126",1996,14.3580126568282,12.712681451405,1.12942440284629
"NCa","ssp126",1997,12.5671735547274,12.712681451405,0.98855411446957
"NCa","ssp126",1998,10.1806115281134,12.712681451405,0.800823301286151
"NCa","ssp126",1999,10.2951588469696,12.712681451405,0.809833777895202
"NCa","ssp126",2000,12.1643053011379,12.712681451405,0.956863848719616
"NCa","ssp126",2001,13.1329292221978,12.712681451405,1.03305736656733
"NCa","ssp126",2002,13.3531240477813,12.712681451405,1.05037824622794
"NCa","ssp126",2003,10.8371940571954,12.712681451405,0.85247114061823
"NCa","ssp126",2004,14.1939610809408,12.712681451405,1.11651984163987
"NCa","ssp126",2005,15.6412135640335,12.712681451405,1.23036305313108
"NCa","ssp126",2006,12.1085561253987,12.712681451405,0.952478528757637
"NCa","ssp126",2007,11.3469941960154,12.712681451405,0.892572840701621
"NCa","ssp126",2008,13.2718710865697,12.712681451405,1.04398675742031
"NCa","ssp126",2009,14.7948129540349,12.712681451405,1.16378381780342
"NCa","ssp126",2010,12.9979296242376,12.712681451405,1.02243808074032
"NCa","ssp126",2011,10.1485129855387,12.712681451405,0.798298378224292
"NCa","ssp126",2012,14.9983492512695,12.712681451405,1.17979431079128
"NCa","ssp126",2013,13.8999927070392,12.712681451405,1.09339581583734
"NCa","ssp126",2014,12.4108830135185,12.712681451405,0.976260048752091
"NCa","ssp126",2015,11.4204816540342,12.712681451405,0.898353482519772
"NCa","ssp126",2016,11.0320235006622,12.712681451405,0.867796738464089
"NCa","ssp126",2017,9.78839157015122,12.712681451405,0.769970647622056
"NCa","ssp126",2018,9.05264322611955,12.712681451405,0.712095497769202
"NCa","ssp126",2019,10.2328818106553,12.712681451405,0.804934965905591
"NCa","ssp126",2020,11.7287932469575,12.712681451405,0.922605769033981
"NCa","ssp126",2021,8.80217767788561,12.712681451405,0.692393474306146
"NCa","ssp126",2022,15.3423781281496,12.712681451405,1.20685617639337
"NCa","ssp126",2023,13.5090599206983,12.712681451405,1.06264441316629
"NCa","ssp126",2024,15.2924181140077,12.712681451405,1.20292624120756
"NCa","ssp126",2025,16.8297825907637,12.712681451405,1.32385780726879
"NCa","ssp126",2026,12.7773271981697,12.712681451405,1.00508513856905
"NCa","ssp126",2027,12.631170946789,12.712681451405,0.993588252413343
"NCa","ssp126",2028,18.9189454676602,12.712681451405,1.48819472429786
"NCa","ssp126",2029,14.4114639493881,12.712681451405,1.13362896761606
"NCa","ssp126",2030,10.9257432062695,12.712681451405,0.8594365593155
"NCa","ssp126",2031,12.6688054655125,12.712681451405,0.996548644276169
"NCa","ssp126",2032,15.0362936463285,12.712681451405,1.1827790780258
"NCa","ssp126",2033,17.5707503327578,12.712681451405,1.38214352337255
"NCa","ssp126",2034,14.553978109496,12.712681451405,1.14483936100574
"NCa","ssp126",2035,12.9823222960392,12.712681451405,1.02121038316463
"NCa","ssp126",2036,13.4665756145544,12.712681451405,1.05930252921315
"NCa","ssp126",2037,12.4360105297698,12.712681451405,0.978236619654731
"NCa","ssp126",2038,15.0326159617246,12.712681451405,1.182489785431
"NCa","ssp126",2039,14.7059952234319,12.712681451405,1.15679727205047
"NCa","ssp126",2040,15.7101853557463,12.712681451405,1.23578848536396
"NCa","ssp126",2041,16.3297491437427,12.712681451405,1.28452437089406
"NCa","ssp126",2042,12.5383199577918,12.712681451405,0.986284444058498
"NCa","ssp126",2043,14.1350925837479,12.712681451405,1.11188915082787
"NCa","ssp126",2044,16.8161032916754,12.712681451405,1.32278177156849
"NCa","ssp126",2045,15.0255103344027,12.712681451405,1.18193084534043
"NCa","ssp126",2046,11.958691885234,12.712681451405,0.940689966231501
"NCa","ssp126",2047,14.8416441255623,12.712681451405,1.16746763318938
"NCa","ssp126",2048,14.2903220867835,12.712681451405,1.12409975357355
"NCa","ssp126",2049,15.1271181105781,12.712681451405,1.18992347667975
"NCa","ssp126",2050,9.93675729279542,12.712681451405,0.78164133434628
"NCa","ssp126",2051,11.2876134254585,12.712681451405,0.887901853641665
"NCa","ssp126",2052,10.0476757231001,12.712681451405,0.790366356736613
"NCa","ssp126",2053,18.9958622598235,12.712681451405,1.49424512306364
"NCa","ssp126",2054,17.9368110352472,12.712681451405,1.41093844786497
"NCa","ssp126",2055,16.2800452176467,12.712681451405,1.28061458000644
"NCa","ssp126",2056,18.1114349288756,12.712681451405,1.42467464461433
"NCa","ssp126",2057,16.5335397664005,12.712681451405,1.30055486952937
"NCa","ssp126",2058,18.6823738915704,12.712681451405,1.46958562306346
"NCa","ssp126",2059,16.0175282313452,12.712681451405,1.25996457101306
"NCa","ssp126",2060,16.0623909443072,12.712681451405,1.26349354427755
"NCa","ssp126",2061,15.1805093904866,12.712681451405,1.1941233207577
"NCa","ssp126",2062,14.9231785305922,12.712681451405,1.17388126082109
"NCa","ssp126",2063,14.3572327136632,12.712681451405,1.12936305126063
"NCa","ssp126",2064,17.4285727773461,12.712681451405,1.37095960785047
"NCa","ssp126",2065,15.5791556455131,12.712681451405,1.22548147730008
"NCa","ssp126",2066,18.7235361519167,12.712681451405,1.47282351276468
"NCa","ssp126",2067,15.4046361522216,12.712681451405,1.21175349284938
"NCa","ssp126",2068,15.1769748354384,12.712681451405,1.19384528696431
"NCa","ssp126",2069,14.7575581378925,12.712681451405,1.16085329395723
"NCa","ssp126",2070,14.0575630307467,12.712681451405,1.10579055130757
"NCa","ssp126",2071,12.5124207233474,12.712681451405,0.98424716855975
"NCa","ssp126",2072,15.0220248347125,12.712681451405,1.18165667032051
"NCa","ssp126",2073,19.2156729724819,12.712681451405,1.51153578778285
"NCa","ssp126",2074,15.5615840825655,12.712681451405,1.22409926985511
"NCa","ssp126",2075,13.5096327082655,12.712681451405,1.06268946955895
"NCa","ssp126",2076,16.0129633572173,12.712681451405,1.25960549066126
"NCa","ssp126",2077,17.7865344923639,12.712681451405,1.39911745294287
"NCa","ssp126",2078,12.8696399316755,12.712681451405,1.01234660687994
"NCa","ssp126",2079,15.7546557966387,12.712681451405,1.2392866018756
"NCa","ssp126",2080,13.3335330607747,12.712681451405,1.0488371876337
"NCa","ssp126",2081,22.0707287445707,12.712681451405,1.73611907361459
"NCa","ssp126",2082,14.9113095305623,12.712681451405,1.17294762616067
"NCa","ssp126",2083,11.4147141041006,12.712681451405,0.897899797751876
"NCa","ssp126",2084,22.3826641531289,12.712681451405,1.76065641530372
"NCa","ssp126",2085,19.6623876294191,12.712681451405,1.546675082246
"NCa","ssp126",2086,14.3834663358148,12.712681451405,1.13142663023505
"NCa","ssp126",2087,15.2880428375953,12.712681451405,1.20258207491746
"NCa","ssp126",2088,13.3247957823377,12.712681451405,1.04814989923821
"NCa","ssp126",2089,12.8719249364183,12.712681451405,1.0125263490336
"NCa","ssp126",2090,16.1550024522972,12.712681451405,1.27077851467062
"NCa","ssp126",2091,18.1476305449658,12.712681451405,1.4275218500783
"NCa","ssp126",2092,15.0348585809232,12.712681451405,1.18266619346948
"NCa","ssp126",2093,11.1884180666981,12.712681451405,0.880098986942012
"NCa","ssp126",2094,15.138069935678,12.712681451405,1.19078496488284
"NCa","ssp126",2095,15.7964775843322,12.712681451405,1.24257637106028
"NCa","ssp126",2096,16.6913718911783,12.712681451405,1.31297019869349
"NCa","ssp126",2097,13.792228988487,12.712681451405,1.08491894815493
"NCa","ssp126",2098,16.8227647391281,12.712681451405,1.32330577175509
"NCa","ssp126",2099,16.2927439168582,12.712681451405,1.28161348014093
"NCa","ssp245",1980,16.1820669739881,12.712681451405,1.27290745354117
"NCa","ssp245",1981,10.7505397986815,12.712681451405,0.845654777064623
"NCa","ssp245",1982,9.778348654219,12.712681451405,0.769180655678137
"NCa","ssp245",1983,12.2036366971577,12.712681451405,0.959957719683829
"NCa","ssp245",1984,10.8762760122952,12.712681451405,0.855545390157882
"NCa","ssp245",1985,11.6468653992505,12.712681451405,0.916161192567545
"NCa","ssp245",1986,12.6894095001697,12.712681451405,0.998169390830383
"NCa","ssp245",1987,12.9006305742194,12.712681451405,1.01478438074082
"NCa","ssp245",1988,13.5431154212201,12.712681451405,1.06532327369245
"NCa","ssp245",1989,12.3767124441468,12.712681451405,0.973572136724858
"NCa","ssp245",1990,14.2751543304211,12.712681451405,1.12290663342653
"NCa","ssp245",1991,16.7947854844571,12.712681451405,1.3211048785149
"NCa","ssp245",1992,16.8392874650023,12.712681451405,1.32460547598644
"NCa","ssp245",1993,13.947508227628,12.712681451405,1.09713346322278
"NCa","ssp245",1994,15.3573830732071,12.712681451405,1.20803648954091
"NCa","ssp245",1995,12.4846784797285,12.712681451405,0.982064918990693
"NCa","ssp245",1996,14.3580126568282,12.712681451405,1.12942440284629
"NCa","ssp245",1997,12.5671735547274,12.712681451405,0.98855411446957
"NCa","ssp245",1998,10.1806115281134,12.712681451405,0.800823301286151
"NCa","ssp245",1999,10.2951588469696,12.712681451405,0.809833777895202
"NCa","ssp245",2000,12.1643053011379,12.712681451405,0.956863848719616
"NCa","ssp245",2001,13.1329292221978,12.712681451405,1.03305736656733
"NCa","ssp245",2002,13.3531240477813,12.712681451405,1.05037824622794
"NCa","ssp245",2003,10.8371940571954,12.712681451405,0.85247114061823
"NCa","ssp245",2004,14.1939610809408,12.712681451405,1.11651984163987
"NCa","ssp245",2005,15.6412135640335,12.712681451405,1.23036305313108
"NCa","ssp245",2006,12.1085561253987,12.712681451405,0.952478528757637
"NCa","ssp245",2007,11.3469941960154,12.712681451405,0.892572840701621
"NCa","ssp245",2008,13.2718710865697,12.712681451405,1.04398675742031
"NCa","ssp245",2009,14.7948129540349,12.712681451405,1.16378381780342
"NCa","ssp245",2010,12.9979296242376,12.712681451405,1.02243808074032
