"simulation","depthclass","year","annual_avg_temp"
"ssp585","Surface",2021,7.83241650767908
"ssp585","Surface",2022,8.44969252923152
"ssp585","Surface",2023,7.55113692157185
"ssp585","Surface",2024,7.25448914975276
"ssp585","Surface",2025,7.6942165218173
"ssp585","Surface",2026,8.75448207036579
"ssp585","Surface",2027,7.94293116488039
"ssp585","Surface",2028,8.75880023375117
"ssp585","Surface",2029,8.87032384559155
"ssp585","Surface",2030,8.66372315742658
"ssp585","Surface",2031,9.31969168410499
"ssp585","Surface",2032,9.06123868666095
"ssp585","Surface",2033,8.75287253980061
"ssp585","Surface",2034,7.81601391363385
"ssp585","Surface",2035,7.46267697700717
"ssp585","Surface",2036,8.35522649150986
"ssp585","Surface",2037,9.48564577341942
"ssp585","Surface",2038,9.10564828006879
"ssp585","Surface",2039,8.75461538269477
"ssp585","Surface",2040,8.94301027242505
"ssp585","Surface",2041,8.44148439329146
"ssp585","Surface",2042,8.98262297171359
"ssp585","Surface",2043,9.33633999766663
"ssp585","Surface",2044,9.56099033676563
"ssp585","Surface",2045,9.02509738275504
"ssp585","Surface",2046,8.13752881247293
"ssp585","Surface",2047,7.82136779087193
"ssp585","Surface",2048,8.37867364895312
"ssp585","Surface",2049,9.58545015942668
"ssp585","Surface",2050,9.09771854123867
"ssp585","Surface",2051,8.80847971718067
"ssp585","Surface",2052,8.79625815937429
"ssp585","Surface",2053,9.34982160275535
"ssp585","Surface",2054,9.12600556684292
"ssp585","Surface",2055,9.49976448442813
"ssp585","Surface",2056,8.98393632912066
"ssp585","Surface",2057,9.21265126867481
"ssp585","Surface",2058,9.11300464598932
"ssp585","Surface",2059,9.66484362304967
"ssp585","Surface",2060,8.86492957226025
"ssp585","Surface",2061,10.2989920685621
"ssp585","Surface",2062,9.06355995016891
"ssp585","Surface",2063,8.54278078939953
"ssp585","Surface",2064,9.4778668774353
"ssp585","Surface",2065,10.1711861318667
"ssp585","Surface",2066,9.88040576083578
"ssp585","Surface",2067,10.587438189746
"ssp585","Surface",2068,10.1200026321668
"ssp585","Surface",2069,9.75637492262736
"ssp585","Surface",2070,10.1676927647569
"ssp585","Surface",2071,9.65138663828467
"ssp585","Surface",2072,9.54360236565589
"ssp585","Surface",2073,10.5135883515196
"ssp585","Surface",2074,10.2812908157178
"ssp585","Surface",2075,10.3443816683241
"ssp585","Surface",2076,9.31192069899319
"ssp585","Surface",2077,9.96274992672602
"ssp585","Surface",2078,10.2032699150601
"ssp585","Surface",2079,10.291356118644
"ssp585","Surface",2080,10.2590561624542
"ssp585","Surface",2081,10.25084667316
"ssp585","Surface",2082,10.5651234764361
"ssp585","Surface",2083,10.0344971571321
"ssp585","Surface",2084,9.7949751404781
"ssp585","Surface",2085,10.0115966094294
"ssp585","Surface",2086,10.5388718850076
"ssp585","Surface",2087,10.9169699336973
"ssp585","Surface",2088,10.4717111910296
"ssp585","Surface",2089,10.9126188924876
"ssp585","Surface",2090,10.5280726438661
"ssp585","Surface",2091,11.2261508956195
"ssp585","Surface",2092,11.2918962858769
"ssp585","Surface",2093,10.8051636437648
"ssp585","Surface",2094,10.7055554321291
"ssp585","Surface",2095,9.67863114561216
"ssp585","Surface",2096,10.4332155185214
"ssp585","Surface",2097,8.62478604605849
"ssp585","Surface",2098,9.6967616604336
"ssp585","Surface",2099,11.7227188693269
