"varname","simulation","year","biomass_tonnes_km2","annual_mean_mtkm2","anomaly_ratio_mtkm2"
"MZS","ssp585",2034,42.7889798359354,44.6472308074024,0.958379255827019
"MZS","ssp585",2035,49.6060071972547,44.6472308074024,1.11106571001555
"MZS","ssp585",2036,42.2017197730742,44.6472308074024,0.94522591905246
"MZS","ssp585",2037,39.1113578590343,44.6472308074024,0.876008593405299
"MZS","ssp585",2038,40.5444467065381,44.6472308074024,0.908106638941108
"MZS","ssp585",2039,41.2167117190991,44.6472308074024,0.923163900061311
"MZS","ssp585",2040,44.9977982550852,44.6472308074024,1.00785194157271
"MZS","ssp585",2041,44.8170947241868,44.6472308074024,1.00380457900104
"MZS","ssp585",2042,43.782533528885,44.6472308074024,0.980632678379371
"MZS","ssp585",2043,36.1988775570351,44.6472308074024,0.810775425539571
"MZS","ssp585",2044,37.55854057282,44.6472308074024,0.841228893564278
"MZS","ssp585",2045,43.6168386522383,44.6472308074024,0.976921476729231
"MZS","ssp585",2046,44.0075468467084,44.6472308074024,0.985672482948529
"MZS","ssp585",2047,42.3757372562518,44.6472308074024,0.949123528826474
"MZS","ssp585",2048,45.4257001903985,44.6472308074024,1.01743600597211
"MZS","ssp585",2049,42.5392571667276,44.6472308074024,0.952786016006949
"MZS","ssp585",2050,44.1678763726185,44.6472308074024,0.989263512515442
"MZS","ssp585",2051,41.5046004476281,44.6472308074024,0.929611975861821
"MZS","ssp585",2052,46.0273856790845,44.6472308074024,1.03091244063122
"MZS","ssp585",2053,45.0261730878168,44.6472308074024,1.00848747556257
"MZS","ssp585",2054,43.1331757748208,44.6472308074024,0.966088489583759
"MZS","ssp585",2055,43.4596532505844,44.6472308074024,0.97340086864646
"MZS","ssp585",2056,47.4684652304041,44.6472308074024,1.06318946039838
"MZS","ssp585",2057,41.0009070214189,44.6472308074024,0.918330348376749
"MZS","ssp585",2058,42.101998785401,44.6472308074024,0.942992387747835
"MZS","ssp585",2059,39.9475027973716,44.6472308074024,0.89473640525872
"MZS","ssp585",2060,42.132449876157,44.6472308074024,0.943674425361485
"MZS","ssp585",2061,37.8396777808784,44.6472308074024,0.847525750121208
"MZS","ssp585",2062,43.5140651781135,44.6472308074024,0.974619576426204
"MZS","ssp585",2063,42.1788153667321,44.6472308074024,0.944712910609878
"MZS","ssp585",2064,44.2473168220957,44.6472308074024,0.991042804266366
"MZS","ssp585",2065,43.2466870665397,44.6472308074024,0.968630893438739
"MZS","ssp585",2066,43.3814629628906,44.6472308074024,0.971649577776234
"MZS","ssp585",2067,39.6699393835063,44.6472308074024,0.888519593849685
"MZS","ssp585",2068,40.7853480235661,44.6472308074024,0.913502299829175
"MZS","ssp585",2069,41.1679316230521,44.6472308074024,0.922071332948752
"MZS","ssp585",2070,37.451331194474,44.6472308074024,0.838827638740467
"MZS","ssp585",2071,38.4207459358854,44.6472308074024,0.860540401746829
"MZS","ssp585",2072,42.5682387835655,44.6472308074024,0.953435140629323
"MZS","ssp585",2073,41.4206976462762,44.6472308074024,0.927732737220709
"MZS","ssp585",2074,41.2118476571483,44.6472308074024,0.923054955746898
"MZS","ssp585",2075,39.8239591291098,44.6472308074024,0.891969298183373
"MZS","ssp585",2076,39.0139419186622,44.6472308074024,0.873826690102219
"MZS","ssp585",2077,38.2703695952235,44.6472308074024,0.857172301689053
"MZS","ssp585",2078,42.0831003210615,44.6472308074024,0.942569103615812
"MZS","ssp585",2079,39.5258540763955,44.6472308074024,0.885292399138946
"MZS","ssp585",2080,37.8039068843005,44.6472308074024,0.846724560530476
"MZS","ssp585",2081,42.4416431350882,44.6472308074024,0.950599675894154
"MZS","ssp585",2082,44.1065858598542,44.6472308074024,0.987890739520209
"MZS","ssp585",2083,41.2415369636015,44.6472308074024,0.92371993106376
"MZS","ssp585",2084,41.7219771714708,44.6472308074024,0.934480737482904
"MZS","ssp585",2085,39.7939988135927,44.6472308074024,0.891298252858159
"MZS","ssp585",2086,36.84366883866,44.6472308074024,0.825217335372823
"MZS","ssp585",2087,40.5660484110707,44.6472308074024,0.908590469721696
"MZS","ssp585",2088,42.9900629384958,44.6472308074024,0.962883076084714
"MZS","ssp585",2089,41.7649091837159,44.6472308074024,0.935442320350839
"MZS","ssp585",2090,39.5067632079225,44.6472308074024,0.884864805576529
"MZS","ssp585",2091,38.3832533367327,44.6472308074024,0.859700649796379
"MZS","ssp585",2092,40.8600220686409,44.6472308074024,0.915174834580479
"MZS","ssp585",2093,37.6037738109648,44.6472308074024,0.84224201884275
"MZS","ssp585",2094,40.3790447441514,44.6472308074024,0.904401997927644
"MZS","ssp585",2095,40.9233547297527,44.6472308074024,0.916593347217578
"MZS","ssp585",2096,40.2870777953115,44.6472308074024,0.902342140078082
"MZS","ssp585",2097,45.8616914653542,44.6472308074024,1.02720125382895
"MZS","ssp585",2098,36.7658261945726,44.6472308074024,0.823473830956544
"MZS","ssp585",2099,35.4508077116845,44.6472308074024,0.794020302504558
"NCa","ssp126",1980,17.4362987446695,11.3955261318055,1.53010036947779
"NCa","ssp126",1981,8.90004914894317,11.3955261318055,0.781012569845516
