varname,simulation,year,month,prod_biom_month,month_mean,anomaly_ratio,biomass_tonnes_km2,P_tkm2_mon
prod_PhL,ssp245,2001,7,24.38234262,23.05237345,1.057693373,10.28150816,250.6872545
prod_PhL,ssp245,2001,8,25.75532972,24.2220283,1.063301942,10.12985231,260.8976864
prod_PhL,ssp245,2001,9,22.60313968,22.65390647,0.997759027,9.808110366,221.6940886
prod_PhL,ssp245,2001,10,11.95564274,11.17955636,1.069420141,8.495493609,101.5690865
prod_PhL,ssp245,2001,11,2.449157353,2.850871146,0.859090863,8.050226429,19.71627125
prod_PhL,ssp245,2001,12,0.679411724,0.698939568,0.972060756,6.566081489,4.461072747
prod_PhL,ssp245,2002,1,0.626314217,0.762541722,0.821350753,4.867336635,3.048482135
prod_PhL,ssp245,2002,2,2.201864657,2.440194417,0.902331651,6.439119149,14.17806888
prod_PhL,ssp245,2002,3,7.78271546,8.377809592,0.928967814,11.6721601,90.84110088
prod_PhL,ssp245,2002,4,17.24672153,17.60088571,0.979878048,16.26015798,280.4344167
prod_PhL,ssp245,2002,5,24.80921218,24.78167369,1.001111244,13.42347284,333.0257858
prod_PhL,ssp245,2002,6,22.38134012,23.85400684,0.93826334,11.42482191,255.702825
prod_PhL,ssp245,2002,7,22.04583664,23.05237345,0.956336955,10.06942079,221.9888059
prod_PhL,ssp245,2002,8,22.36588294,24.2220283,0.923369532,9.505032727,212.5884493
prod_PhL,ssp245,2002,9,24.7753376,22.65390647,1.093645268,9.990260522,247.5120771
prod_PhL,ssp245,2002,10,12.58742979,11.17955636,1.125932853,8.468148776,106.5922282
prod_PhL,ssp245,2002,11,2.51814168,2.850871146,0.883288493,7.782890528,19.59842103
prod_PhL,ssp245,2002,12,1.120152674,0.698939568,1.602645958,6.621494066,7.417084281
prod_PhL,ssp245,2003,1,0.69312636,0.762541722,0.90896844,5.36381823,3.717803805
prod_PhL,ssp245,2003,2,3.818009464,2.440194417,1.564633309,6.466164367,24.68787675
prod_PhL,ssp245,2003,3,10.13723787,8.377809592,1.210010536,12.47399599,126.4518646
prod_PhL,ssp245,2003,4,18.69576662,17.60088571,1.062206012,14.8892307,278.3655822
prod_PhL,ssp245,2003,5,25.40297234,24.78167369,1.025070892,13.43014814,341.1656817
prod_PhL,ssp245,2003,6,21.96250334,23.85400684,0.920704999,11.00768814,241.7563876
prod_PhL,ssp245,2003,7,23.20530179,23.05237345,1.006633952,9.818225769,227.834892
prod_PhL,ssp245,2003,8,24.85799087,24.2220283,1.026255546,9.378793535,233.137964
prod_PhL,ssp245,2003,9,20.49101764,22.65390647,0.904524686,9.167156604,187.8443677
prod_PhL,ssp245,2003,10,7.046155333,11.17955636,0.630271462,7.354482069,51.82082305
prod_PhL,ssp245,2003,11,2.400757575,2.850871146,0.842113674,6.719555807,16.1320245
prod_PhL,ssp245,2003,12,0.742597429,0.698939568,1.062462999,6.537111954,4.854442532
prod_PhL,ssp245,2004,1,0.880300629,0.762541722,1.154429461,5.957004361,5.243954686
prod_PhL,ssp245,2004,2,2.016974727,2.440194417,0.826563127,6.332463587,12.77241901
prod_PhL,ssp245,2004,3,9.268110373,8.377809592,1.106268921,11.54379796,106.9891936
prod_PhL,ssp245,2004,4,16.5461448,17.60088571,0.940074555,15.49323563,256.3533202
prod_PhL,ssp245,2004,5,20.98164394,24.78167369,0.846659681,12.59978282,264.364157
prod_PhL,ssp245,2004,6,22.26929729,23.85400684,0.933566316,11.07937649,246.7299288
prod_PhL,ssp245,2004,7,21.25688728,23.05237345,0.922112742,9.701239128,206.2181466
prod_PhL,ssp245,2004,8,22.24472352,24.2220283,0.918367498,9.311365855,207.128759
prod_PhL,ssp245,2004,9,18.03510539,22.65390647,0.796114587,8.538143667,153.9863209
prod_PhL,ssp245,2004,10,11.84947677,11.17955636,1.059923703,7.831586203,92.80019882
prod_PhL,ssp245,2004,11,2.601004988,2.850871146,0.912354454,7.431664634,19.32979678
prod_PhL,ssp245,2004,12,0.720636031,0.698939568,1.031041972,6.223646493,4.484983904
prod_PhL,ssp245,2005,1,0.711655793,0.762541722,0.933268006,5.523084608,3.930535156
prod_PhL,ssp245,2005,2,2.581085734,2.440194417,1.057737743,6.740121846,17.39683234
prod_PhL,ssp245,2005,3,8.74950189,8.377809592,1.044366286,12.1019052,105.8856424
prod_PhL,ssp245,2005,4,17.53371967,17.60088571,0.99618394,16.09221053,282.1563083
prod_PhL,ssp245,2005,5,22.14219801,24.78167369,0.893490823,13.14204678,290.993802
prod_PhL,ssp245,2005,6,23.49685651,23.85400684,0.985027659,11.26398809,264.6683118
prod_PhL,ssp245,2005,7,23.09640542,23.05237345,1.001910084,9.8992166,228.6363199
prod_PhL,ssp245,2005,8,23.35946238,24.2220283,0.964389195,9.282612906,216.8368469
prod_PhL,ssp245,2005,9,26.64632153,22.65390647,1.17623517,9.630277002,256.6114575
prod_PhL,ssp245,2005,10,11.93058823,11.17955636,1.067179041,8.605960166,102.6741671
prod_PhL,ssp245,2005,11,2.361730823,2.850871146,0.828424261,7.693148002,18.16914477
prod_PhL,ssp245,2005,12,0.412084871,0.698939568,0.589585839,5.765627649,2.375927927
prod_PhL,ssp245,2006,1,0.840071533,0.762541722,1.101672877,4.630891283,3.890279939
prod_PhL,ssp245,2006,2,2.500710802,2.440194417,1.024799821,5.972723337,14.93605376
prod_PhL,ssp245,2006,3,7.100093283,8.377809592,0.847488022,11.24899052,79.86888205
prod_PhL,ssp245,2006,4,18.41855616,17.60088571,1.046456211,15.50735499,285.6230889
prod_PhL,ssp245,2006,5,25.15461338,24.78167369,1.015049011,14.14254631,355.7502847
prod_PhL,ssp245,2006,6,23.97622775,23.85400684,1.005123706,11.83602219,283.7831637
prod_PhL,ssp245,2006,7,20.63002889,23.05237345,0.89491995,9.915478296,204.5566038
prod_PhL,ssp245,2006,8,24.17696862,24.2220283,0.998139723,9.690801197,234.2941965
prod_PhL,ssp245,2006,9,22.23473,22.65390647,0.981496504,9.279035704,206.3168535
prod_PhL,ssp245,2006,10,10.81622507,11.17955636,0.967500383,7.597972867,82.18138459
prod_PhL,ssp245,2006,11,3.57744177,2.850871146,1.254859159,7.706310894,27.56887848
prod_PhL,ssp245,2006,12,0.692240946,0.698939568,0.990416021,6.572460962,4.549726594
prod_PhL,ssp245,2007,1,0.765540548,0.762541722,1.003932671,5.621580804,4.303548047
prod_PhL,ssp245,2007,2,2.19911664,2.440194417,0.901205505,6.109771251,13.43609963
prod_PhL,ssp245,2007,3,6.093750773,8.377809592,0.72736802,11.07270292,67.47429198
prod_PhL,ssp245,2007,4,11.06016196,17.60088571,0.62838667,16.30181367,180.3006995
prod_PhL,ssp245,2007,5,28.39951851,24.78167369,1.14598872,18.07992586,513.4611892
prod_PhL,ssp245,2007,6,30.49176792,23.85400684,1.278266085,16.05884985,489.6627228
prod_PhL,ssp245,2007,7,24.98402039,23.05237345,1.083793842,11.79621678,294.7169205
prod_PhL,ssp245,2007,8,22.48836918,24.2220283,0.928426344,9.904375355,222.7332495
prod_PhL,ssp245,2007,9,20.86290518,22.65390647,0.920940731,8.952294536,186.770872
prod_PhL,ssp245,2007,10,11.89786959,11.17955636,1.064252391,8.324126122,99.03936704
prod_PhL,ssp245,2007,11,2.837161147,2.850871146,0.995190944,7.39988987,20.99468003
prod_PhL,ssp245,2007,12,0.668366022,0.698939568,0.95625724,5.904439803,3.946326946
prod_PhL,ssp245,2008,1,0.785247413,0.762541722,1.029776326,5.176712555,4.065000144
prod_PhL,ssp245,2008,2,2.07719727,2.440194417,0.85124253,6.131643775,12.73663371
prod_PhL,ssp245,2008,3,6.860844752,8.377809592,0.818930614,10.15982867,69.70500723
prod_PhL,ssp245,2008,4,18.5752037,17.60088571,1.055356191,16.01531843,297.4878023
prod_PhL,ssp245,2008,5,22.19079984,24.78167369,0.895452023,15.23152293,337.9996767
prod_PhL,ssp245,2008,6,26.92795645,23.85400684,1.128865127,13.33415994,359.0616781
prod_PhL,ssp245,2008,7,26.23043934,23.05237345,1.13786285,11.62768295,304.9992324
prod_PhL,ssp245,2008,8,22.55223865,24.2220283,0.931063178,10.25118591,231.187191
prod_PhL,ssp245,2008,9,17.67702849,22.65390647,0.780308179,8.476953136,149.8473421
prod_PhL,ssp245,2008,10,12.51236417,11.17955636,1.119218309,8.456361542,105.8090752
prod_PhL,ssp245,2008,11,3.022317437,2.850871146,1.060138211,8.341969006,25.21207839
prod_PhL,ssp245,2008,12,0.456969729,0.698939568,0.653804349,6.361283551,2.906914022
prod_PhL,ssp245,2009,1,0.77801051,0.762541722,1.020285824,5.390135943,4.193582412
prod_PhL,ssp245,2009,2,2.638840128,2.440194417,1.081405691,6.887948168,18.17619403
prod_PhL,ssp245,2009,3,7.36200365,8.377809592,0.878750414,12.6997007,93.49524294
prod_PhL,ssp245,2009,4,14.69188722,17.60088571,0.834724312,15.79233464,232.0191994
prod_PhL,ssp245,2009,5,32.25840559,24.78167369,1.301704073,17.47956307,563.8628349
prod_PhL,ssp245,2009,6,23.15387171,23.85400684,0.970649161,11.66190362,270.0182204
prod_PhL,ssp245,2009,7,19.93080439,23.05237345,0.864587954,9.88290895,196.9743251
prod_PhL,ssp245,2009,8,27.07522558,24.2220283,1.117793491,10.48357141,283.8450609
prod_PhL,ssp245,2009,9,17.73198642,22.65390647,0.782734159,9.007744425,159.7252018
prod_PhL,ssp245,2009,10,8.487173732,11.17955636,0.759169099,7.502747855,63.67712451
prod_PhL,ssp245,2009,11,2.623664217,2.850871146,0.920302631,7.607592569,19.9597684
prod_PhL,ssp245,2009,12,0.385481373,0.698939568,0.55152318,5.979921106,2.3051482
prod_PhL,ssp245,2010,1,0.774586903,0.762541722,1.015796095,4.774777157,3.698479853
prod_PhL,ssp245,2010,2,2.268086331,2.440194417,0.929469519,5.734749318,13.00690654
prod_PhL,ssp245,2010,3,6.771854118,8.377809592,0.80830843,10.71354369,72.55055493
prod_PhL,ssp245,2010,4,15.71515673,17.60088571,0.892861699,15.7610533,247.6874227
prod_PhL,ssp245,2010,5,27.04018611,24.78167369,1.091136396,16.03378897,433.5566379
prod_PhL,ssp245,2010,6,27.17800211,23.85400684,1.13934746,13.11328099,356.3927785
prod_PhL,ssp245,2010,7,23.1897948,23.05237345,1.005961267,10.43033893,241.8774194
prod_PhL,ssp245,2010,8,27.25128144,24.2220283,1.125061911,10.07843562,274.6502855
prod_PhL,ssp245,2010,9,22.00339794,22.65390647,0.971284929,9.389114857,206.5924305
prod_PhL,ssp245,2010,10,12.09585957,11.17955636,1.081962395,8.318784837,100.6228532
prod_PhL,ssp245,2010,11,2.813167337,2.850871146,0.986774636,7.641964538,21.49812503
prod_PhL,ssp245,2010,12,0.862997756,0.698939568,1.234724425,6.982516733,6.02589627
prod_PhL,ssp245,2011,1,-0.235890717,0.762541722,3.12E-16,3.213909321,-0.758131376
prod_PhL,ssp245,2011,2,0.152086674,2.440194417,0.062325638,1.406396337,0.213894141
prod_PhL,ssp245,2011,3,5.614029389,8.377809592,0.670107064,7.039393593,39.51936251
prod_PhL,ssp245,2011,4,15.65341358,17.60088571,0.889353742,14.26975283,223.3703427
prod_PhL,ssp245,2011,5,19.37450896,24.78167369,0.781807928,12.63296757,244.7575433
prod_PhL,ssp245,2011,6,22.13471484,23.85400684,0.927924394,11.84108923,262.0991335
prod_PhL,ssp245,2011,7,25.67515712,23.05237345,1.113774995,11.03082831,283.2182502
prod_PhL,ssp245,2011,8,25.85281611,24.2220283,1.067326641,10.51337455,271.8003389
prod_PhL,ssp245,2011,9,19.20273156,22.65390647,0.847656522,9.630901983,184.9396254
prod_PhL,ssp245,2011,10,9.860521218,11.17955636,0.882013641,8.270127883,81.54777147
prod_PhL,ssp245,2011,11,3.067275973,2.850871146,1.075908316,7.995339746,24.5239135
prod_PhL,ssp245,2011,12,0.775634991,0.698939568,1.109731122,6.355322094,4.929410193
prod_PhL,ssp245,2012,1,0.98992095,0.762541722,1.298185951,6.143729003,6.081806054
prod_PhL,ssp245,2012,2,1.866963818,2.440194417,0.765088144,6.382871902,11.9165909
prod_PhL,ssp245,2012,3,7.164212115,8.377809592,0.855141435,11.81491914,84.64458687
prod_PhL,ssp245,2012,4,16.06159392,17.60088571,0.91254464,15.88917628,255.2054971
prod_PhL,ssp245,2012,5,23.41887378,24.78167369,0.945007753,14.73021057,344.9649422
prod_PhL,ssp245,2012,6,25.93929912,23.85400684,1.087418952,12.90848943,334.8371685
prod_PhL,ssp245,2012,7,26.23360684,23.05237345,1.138000254,11.49731136,301.6159459
prod_PhL,ssp245,2012,8,25.17330502,24.2220283,1.039273206,10.48572565,263.9603702
prod_PhL,ssp245,2012,9,23.76754468,22.65390647,1.049158771,10.08272676,239.6416586
prod_PhL,ssp245,2012,10,8.515259192,11.17955636,0.761681315,8.450017769,71.95409148
prod_PhL,ssp245,2012,11,2.217532051,2.850871146,0.777843662,8.218862545,18.22559112
prod_PhL,ssp245,2012,12,0.722605059,0.698939568,1.033859138,6.881441593,4.972564509
prod_PhL,ssp245,2013,1,0.578486634,0.762541722,0.758629486,5.141451823,2.974261161
prod_PhL,ssp245,2013,2,2.400859704,2.440194417,0.983880501,6.110625225,14.67075387
prod_PhL,ssp245,2013,3,9.476135127,8.377809592,1.131099367,11.88614614,112.634727
prod_PhL,ssp245,2013,4,16.401989,17.60088571,0.931884297,15.09374333,247.5674121
prod_PhL,ssp245,2013,5,19.5257304,24.78167369,0.787910076,13.58841301,265.323689
prod_PhL,ssp245,2013,6,21.19990791,23.85400684,0.888735719,11.5138901,244.0934097
prod_PhL,ssp245,2013,7,24.72539404,23.05237345,1.072574765,10.48726774,259.3018272
prod_PhL,ssp245,2013,8,22.97365928,24.2220283,0.948461417,9.535521346,219.0658184
prod_PhL,ssp245,2013,9,25.12731243,22.65390647,1.109182315,10.06452814,252.8945429
prod_PhL,ssp245,2013,10,10.07544978,11.17955636,0.901238784,8.544515004,86.08983182
prod_PhL,ssp245,2013,11,4.012757716,2.850871146,1.407554923,7.383390118,29.62775567
prod_PhL,ssp245,2013,12,0.553850793,0.698939568,0.792415852,6.192949752,3.429970134
prod_PhL,ssp245,2014,1,0.740952705,0.762541722,0.971688085,5.129526768,3.800736736
prod_PhL,ssp245,2014,2,2.702204426,2.440194417,1.107372596,7.139768026,19.29311276
prod_PhL,ssp245,2014,3,10.37559237,8.377809592,1.23846123,12.9479141,134.3422788
prod_PhL,ssp245,2014,4,19.01494615,17.60088571,1.0803403,14.58131732,277.2629636
prod_PhL,ssp245,2014,5,29.90919942,24.78167369,1.206907967,14.7831261,442.1514665
prod_PhL,ssp245,2014,6,23.12088865,23.85400684,0.969266455,10.79871496,249.675886
prod_PhL,ssp245,2014,7,22.31117786,23.05237345,0.96784732,9.829267245,219.3025297
prod_PhL,ssp245,2014,8,22.380718,24.2220283,0.923981994,9.062808654,202.8321647
prod_PhL,ssp245,2014,9,22.81589479,22.65390647,1.007150569,8.862487506,202.2055825
prod_PhL,ssp245,2014,10,8.982493544,11.17955636,0.803474955,8.21825358,73.82040973
prod_PhL,ssp245,2014,11,2.393384151,2.850871146,0.839527298,6.870853604,16.44459212
prod_PhL,ssp245,2014,12,0.697259935,0.698939568,0.997596883,5.375475217,3.748103498
prod_PhL,ssp245,2015,1,0.982774149,0.762541722,1.288813609,4.780837747,4.698483749
prod_PhL,ssp245,2015,2,2.469350013,2.440194417,1.011948063,5.865475763,14.48391265
prod_PhL,ssp245,2015,3,8.689975329,8.377809592,1.037261021,10.15670691,88.26153246
prod_PhL,ssp245,2015,4,15.26989601,17.60088571,0.867564068,13.29612765,203.0304865
prod_PhL,ssp245,2015,5,17.22755431,24.78167369,0.695173156,10.9782505,189.1284067
prod_PhL,ssp245,2015,6,22.46410107,23.85400684,0.941732818,10.49152151,235.6825995
prod_PhL,ssp245,2015,7,19.83409118,23.05237345,0.860392585,8.932201819,177.1621053
prod_PhL,ssp245,2015,8,22.55794321,24.2220283,0.931298689,9.016000058,203.3824173
prod_PhL,ssp245,2015,9,23.71564321,22.65390647,1.046867711,9.34433638,221.6069476
prod_PhL,ssp245,2015,10,9.299363615,11.17955636,0.831818662,7.468873249,69.45576814
prod_PhL,ssp245,2015,11,2.648378121,2.850871146,0.928971527,7.155209822,18.94970114
prod_PhL,ssp245,2015,12,0.670491038,0.698939568,0.959297582,6.027992679,4.041715066
prod_PhL,ssp245,2016,1,0.772052662,0.762541722,1.012472682,4.912941678,3.793049703
prod_PhL,ssp245,2016,2,2.806297412,2.440194417,1.150030257,6.308279005,17.70290704
prod_PhL,ssp245,2016,3,10.43676349,8.377809592,1.245762795,11.75477428,122.681799
prod_PhL,ssp245,2016,4,18.75330397,17.60088571,1.065475015,13.44466228,252.1318386
prod_PhL,ssp245,2016,5,21.33705279,24.78167369,0.861001281,11.73461456,250.3820904
prod_PhL,ssp245,2016,6,23.12984316,23.85400684,0.969641843,10.42105923,241.0374655
prod_PhL,ssp245,2016,7,24.91545983,23.05237345,1.080819721,9.71220723,241.9841091
prod_PhL,ssp245,2016,8,24.86461735,24.2220283,1.026529118,9.072181682,225.5763261
prod_PhL,ssp245,2016,9,25.18487733,22.65390647,1.111723374,8.990730053,226.4304335
prod_PhL,ssp245,2016,10,9.488019565,11.17955636,0.848693746,7.438646517,70.57802369
prod_PhL,ssp245,2016,11,2.905116645,2.850871146,1.019027692,6.763614307,19.6490885
prod_PhL,ssp245,2016,12,0.802244828,0.698939568,1.14780285,5.713388119,4.583536068
prod_PhL,ssp245,2017,1,0.961968634,0.762541722,1.261529181,5.433713161,5.227061629
prod_PhL,ssp245,2017,2,2.93549552,2.440194417,1.202976082,7.166776464,21.0380402
prod_PhL,ssp245,2017,3,7.865221632,8.377809592,0.938815993,13.98798219,110.0185801
prod_PhL,ssp245,2017,4,13.80979694,17.60088571,0.784608069,15.75097461,217.517761
prod_PhL,ssp245,2017,5,22.45033,24.78167369,0.905924688,13.68706956,307.2792284
prod_PhL,ssp245,2017,6,20.29226866,23.85400684,0.850685958,11.24465704,228.1796017
prod_PhL,ssp245,2017,7,20.40653139,23.05237345,0.885224744,9.670173444,197.3346979
prod_PhL,ssp245,2017,8,19.24250738,24.2220283,0.794421803,8.621196252,165.8934325
prod_PhL,ssp245,2017,9,19.37604622,22.65390647,0.855307064,8.899657219,172.4401696
prod_PhL,ssp245,2017,10,11.78952523,11.17955636,1.054561098,8.325147098,98.14953176
prod_PhL,ssp245,2017,11,3.747074711,2.850871146,1.314361302,7.720715866,28.93009917
prod_PhL,ssp245,2017,12,0.506555134,0.698939568,0.724748115,6.168257647,3.124562581
prod_PhL,ssp245,2018,1,0.863547439,0.762541722,1.132459266,5.395728426,4.659467463
prod_PhL,ssp245,2018,2,2.594775134,2.440194417,1.063347705,7.266066927,18.85380978
prod_PhL,ssp245,2018,3,9.635326092,8.377809592,1.150100869,11.99192484,115.5461063
prod_PhL,ssp245,2018,4,15.44134587,17.60088571,0.877305047,13.07850719,201.949753
prod_PhL,ssp245,2018,5,21.44667493,24.78167369,0.865424797,12.27091222,263.1702655
prod_PhL,ssp245,2018,6,20.59634049,23.85400684,0.86343316,10.82349114,222.9243089
prod_PhL,ssp245,2018,7,20.53502767,23.05237345,0.890798846,9.450538239,194.0670642
prod_PhL,ssp245,2018,8,29.71602409,24.2220283,1.226818156,10.31877611,306.6329994
prod_PhL,ssp245,2018,9,22.15825798,22.65390647,0.978120838,9.085571731,201.3204423
prod_PhL,ssp245,2018,10,13.28524258,11.17955636,1.188351501,7.799610634,103.6197193
prod_PhL,ssp245,2018,11,3.00555752,2.850871146,1.054259335,7.052237677,21.19590598
prod_PhL,ssp245,2018,12,0.81487385,0.698939568,1.165871683,6.09093885,4.963346791
prod_PhL,ssp245,2019,1,0.745402007,0.762541722,0.977522915,5.14923503,3.838250125
prod_PhL,ssp245,2019,2,2.983326798,2.440194417,1.222577504,6.874256423,20.5081534
prod_PhL,ssp245,2019,3,10.51112986,8.377809592,1.254639383,12.14447406,127.6521439
prod_PhL,ssp245,2019,4,24.18952949,17.60088571,1.374335922,16.36897914,395.9579037
prod_PhL,ssp245,2019,5,20.39671801,24.78167369,0.823056516,11.48541376,234.2647455
prod_PhL,ssp245,2019,6,22.46707334,23.85400684,0.94185742,10.48342953,235.5319802
prod_PhL,ssp245,2019,7,22.98327979,23.05237345,0.997002753,9.404274375,216.1410692
prod_PhL,ssp245,2019,8,27.69241032,24.2220283,1.143273799,10.00550514,277.0765539
prod_PhL,ssp245,2019,9,27.67335917,22.65390647,1.221571176,9.667745078,267.5389819
prod_PhL,ssp245,2019,10,13.52665364,11.17955636,1.209945476,8.530218963,115.3853174
prod_PhL,ssp245,2019,11,2.331217508,2.850871146,0.817721106,6.633973135,15.46523432
prod_PhL,ssp245,2019,12,0.855157624,0.698939568,1.223507243,5.78670389,4.948543948
prod_PhL,ssp245,2020,1,0.953207404,0.762541722,1.250039672,5.290802139,5.043231773
prod_PhL,ssp245,2020,2,2.557683727,2.440194417,1.04814752,7.222297108,18.47235179
prod_PhL,ssp245,2020,3,11.05699941,8.377809592,1.319795978,12.96113233,143.3112325
prod_PhL,ssp245,2020,4,15.48026574,17.60088571,0.879516292,12.63738614,195.6300958
prod_PhL,ssp245,2020,5,21.26172068,24.78167369,0.85796145,12.90615393,274.40704
prod_PhL,ssp245,2020,6,21.4987323,23.85400684,0.901262939,11.25939878,242.0628002
prod_PhL,ssp245,2020,7,22.46041874,23.05237345,0.974321312,10.01410455,224.9209816
prod_PhL,ssp245,2020,8,25.24702231,24.2220283,1.042316605,9.942703202,251.0236495
prod_PhL,ssp245,2020,9,29.30726271,22.65390647,1.293695759,10.34314033,303.1291309
prod_PhL,ssp245,2020,10,11.21316242,11.17955636,1.003006027,8.652873637,97.02607747
prod_PhL,ssp245,2020,11,3.193111568,2.850871146,1.120047664,8.281725289,26.44447282
prod_PhL,ssp245,2020,12,0.727540542,0.698939568,1.040920526,7.37811034,5.367874399
prod_PhL,ssp245,2021,1,0.766987864,0.762541722,1.005830686,6.163504673,4.727333283
prod_PhL,ssp245,2021,2,2.288466033,2.440194417,0.937821191,5.694931781,13.03265794
prod_PhL,ssp245,2021,3,7.923891231,8.377809592,0.945818969,8.492694625,67.29518847
prod_PhL,ssp245,2021,4,14.50192937,17.60088571,0.823931796,16.15027839,234.2101965
prod_PhL,ssp245,2021,5,36.5925105,24.78167369,1.476595607,17.7223014,648.5035001
prod_PhL,ssp245,2021,6,31.55560068,23.85400684,1.322863739,15.0929712,476.2677721
prod_PhL,ssp245,2021,7,30.61003372,23.05237345,1.327847382,12.47931665,381.9923035
prod_PhL,ssp245,2021,8,29.5196839,24.2220283,1.218712303,10.92024336,322.3621321
prod_PhL,ssp245,2021,9,26.57250521,22.65390647,1.172976734,10.46880563,278.1823923
prod_PhL,ssp245,2021,10,11.20325771,11.17955636,1.002120061,8.8730907,99.40752177
prod_PhL,ssp245,2021,11,2.041906517,2.850871146,0.716239497,7.28538538,14.87607588
prod_PhL,ssp245,2021,12,0.449561341,0.698939568,0.64320488,5.66846163,2.548321213
prod_PhL,ssp245,2022,1,0.548221152,0.762541722,0.718939222,4.183128368,2.293279455
prod_PhL,ssp245,2022,2,1.451960251,2.440194417,0.595018266,4.468444187,6.488003342
prod_PhL,ssp245,2022,3,7.427284362,8.377809592,0.886542512,9.322374128,69.23992358
prod_PhL,ssp245,2022,4,14.72670561,17.60088571,0.83670253,15.4894433,228.1084714
prod_PhL,ssp245,2022,5,16.25103049,24.78167369,0.655768077,12.36737293,200.9825546
prod_PhL,ssp245,2022,6,19.2004895,23.85400684,0.804916743,9.815904059,188.4701628
prod_PhL,ssp245,2022,7,20.46640699,23.05237345,0.887822117,9.432104438,193.0412882
prod_PhL,ssp245,2022,8,21.91115384,24.2220283,0.904596162,9.292446893,203.6082334
prod_PhL,ssp245,2022,9,20.84842615,22.65390647,0.920301591,9.038645786,188.4415392
prod_PhL,ssp245,2022,10,12.97400653,11.17955636,1.160511751,8.295964516,107.6318978
prod_PhL,ssp245,2022,11,3.035833438,2.850871146,1.064879219,8.232071491,24.9911979
prod_PhL,ssp245,2022,12,0.51393656,0.698939568,0.735309008,7.268988836,3.73579912
prod_PhL,ssp245,2023,1,0.518829014,0.762541722,0.680394264,4.418813004,2.292608394
prod_PhL,ssp245,2023,2,0.955104182,2.440194417,0.391404954,3.42738996,3.273514485
prod_PhL,ssp245,2023,3,6.727148869,8.377809592,0.80297228,8.153569322,54.85027465
prod_PhL,ssp245,2023,4,13.26548857,17.60088571,0.753683013,14.62625377,194.0244022
prod_PhL,ssp245,2023,5,23.6525641,24.78167369,0.954437719,14.31706284,338.6352465
prod_PhL,ssp245,2023,6,22.82194743,23.85400684,0.956734338,11.59993589,264.7331271
prod_PhL,ssp245,2023,7,25.67567241,23.05237345,1.113797348,10.61810121,272.6268884
prod_PhL,ssp245,2023,8,24.23136604,24.2220283,1.000385506,9.788430633,237.1870456
prod_PhL,ssp245,2023,9,23.41527552,22.65390647,1.033608731,9.739992738,228.0646135
prod_PhL,ssp245,2023,10,13.23009106,11.17955636,1.183418253,8.866383016,117.3030547
prod_PhL,ssp245,2023,11,3.753424948,2.850871146,1.316588774,8.283720763,31.09232417
prod_PhL,ssp245,2023,12,0.428597577,0.698939568,0.613211208,6.519985946,2.794450178
prod_PhL,ssp245,2024,1,0.515014281,0.762541722,0.675391609,4.217086446,2.171859744
prod_PhL,ssp245,2024,2,1.832273223,2.440194417,0.75087182,3.972875704,7.27939377
prod_PhL,ssp245,2024,3,9.610998742,8.377809592,1.147197085,8.502717277,81.71960505
prod_PhL,ssp245,2024,4,19.64867729,17.60088571,1.116345939,14.43783075,283.6842772
prod_PhL,ssp245,2024,5,29.83321168,24.78167369,1.203841679,14.87451848,443.7546585
prod_PhL,ssp245,2024,6,25.64584872,23.85400684,1.075117019,11.65417046,298.8810926
prod_PhL,ssp245,2024,7,26.34505525,23.05237345,1.142834828,10.1036764,266.181913
prod_PhL,ssp245,2024,8,28.00459272,24.2220283,1.156162167,10.01051986,280.3405316
prod_PhL,ssp245,2024,9,32.32111793,22.65390647,1.426734854,10.6448187,344.0524406
prod_PhL,ssp245,2024,10,13.85098778,11.17955636,1.238956836,9.687203909,134.177343
prod_PhL,ssp245,2024,11,1.852423186,2.850871146,0.649774434,8.111144345,15.02527185
prod_PhL,ssp245,2024,12,0.536577803,0.698939568,0.767702714,6.949753062,3.729083229
prod_PhL,ssp245,2025,1,0.696907302,0.762541722,0.913926782,5.341539835,3.722558115
prod_PhL,ssp245,2025,2,2.162765914,2.440194417,0.886308853,4.896133949,10.58919162
prod_PhL,ssp245,2025,3,8.781460894,8.377809592,1.048181007,10.52535984,92.42803585
prod_PhL,ssp245,2025,4,12.0671599,17.60088571,0.685599583,14.36301899,173.3208467
prod_PhL,ssp245,2025,5,30.44074453,24.78167369,1.228357088,15.83364231,481.9878607
prod_PhL,ssp245,2025,6,24.45482029,23.85400684,1.025187108,11.70138575,286.1552858
prod_PhL,ssp245,2025,7,29.26839204,23.05237345,1.269647661,11.20597595,327.9808972
prod_PhL,ssp245,2025,8,25.09500625,24.2220283,1.036040663,9.846219861,247.090949
prod_PhL,ssp245,2025,9,24.40334289,22.65390647,1.077224492,9.568638593,233.5067686
prod_PhL,ssp245,2025,10,12.82992769,11.17955636,1.147624045,8.419932395,108.0271238
prod_PhL,ssp245,2025,11,2.758118437,2.850871146,0.967465134,8.362605926,23.06505758
prod_PhL,ssp245,2025,12,0.518739965,0.698939568,0.742181426,6.741689856,3.49718396
prod_PhL,ssp245,2026,1,0.654439698,0.762541722,0.858234611,5.34277316,3.496522854
prod_PhL,ssp245,2026,2,2.289398453,2.440194417,0.938203299,5.48726603,12.56253836
prod_PhL,ssp245,2026,3,7.506359432,8.377809592,0.895981145,8.658097827,64.99079429
