"","spnum","preyvul","predvul","nll","dnll","nll_groupB","dnll_groupB","convergence","Vprey","Vpred"
"pacific_sleeper_shark",29,-4,1.8683549690573,26051.8806489804,-713.253056665064,118.565899321322,1.97962726037019,"TRUE",1.01831563888873,7.47763172520887
"big_skate",30,-4,-4,26004.9482468125,-760.185458832981,52.485824885116,-53.6249625715884,"TRUE",1.01831563888873,1.01831563888873
"longnose_skate",31,4,0.03837632842329,26043.0727103139,-722.060995331554,329.40565515994,28.5446681230202,"TRUE",55.5981500331442,2.03912221052898
"other_skates",32,-4,-4,16804.6155373822,-9960.51816826326,1344.53966555088,-4579.94683977365,"TRUE",1.01831563888873,1.01831563888873
"pacific_halibut_adult",33,4,4,23360.1594291187,-3404.97427652672,168.383196128819,-108.77452753279,"TRUE",55.5981500331442,55.5981500331442
"pacific_halibut_juvenile",34,4,4,25934.9613059215,-830.17239972391,51.8813247476591,8.51095891958443,"TRUE",55.5981500331442,55.5981500331442
"arrowtooth_flounder_adult",35,-4,4,23737.5576287673,-3027.57607687819,37.4458493955825,-4.52405182011636,"TRUE",1.01831563888873,55.5981500331442
"arrowtooth_flounder_juvenile",36,4,4,25429.7756999676,-1335.35800567786,197.719205864866,38.6591198657443,"TRUE",55.5981500331442,55.5981500331442
"rex_sole_adult",37,4,-4,25945.8176704432,-819.316035202217,40.9187970362679,-59.658787317008,"TRUE",55.5981500331442,1.01831563888873
"rex_sole_juvenile",38,-4,-4,26026.9534747195,-738.180230925969,539.985580921336,-28.6772392864463,"TRUE",1.01831563888873,1.01831563888873
"flathead_sole_adult",39,-4,0.433085892788469,25978.7281946886,-786.405510956796,37.7977933721831,3.88763565329725,"TRUE",1.01831563888873,2.54200866243652
"flathead_sole_juvenile",40,-3.29519927235543,4,26040.9365179038,-724.197187741665,-1.88779342724726,-5.7021209388881,"TRUE",1.03706065914648,55.5981500331442
"shallow_water_flatfish",41,-4,-4,25850.5929881876,-914.54071745781,6.82719434523,-1.11995442290852,"TRUE",1.01831563888873,1.01831563888873
"deep_water_flatfish",42,4,-4,25843.1275274118,-922.006178233634,488.538708009969,-219.182268766038,"TRUE",55.5981500331442,1.01831563888873
"pacific_ocean_perch_adult",43,4,-4,25955.2214399135,-809.912265731946,169.35556913173,-108.847776560186,"TRUE",55.5981500331442,1.01831563888873
"pacific_ocean_perch_juvenile",44,-4,-4,26045.9998360665,-719.133869578993,49.040851448287,-6.67768713854998,"TRUE",1.01831563888873,1.01831563888873
"slope_rockfish",45,-4,-4,26015.1800442405,-749.953661404899,10.7178065653215,-0.395053236267561,"TRUE",1.01831563888873,1.01831563888873
"demersal_shelf_rockfish",46,-4,4,26008.5249459866,-756.608759658888,31.5619667614065,10.3404445137318,"TRUE",1.01831563888873,55.5981500331442
"pelagic_shelf_rockfish",47,-4,-4,26030.2723992322,-734.861306413201,25.9308979046839,-26.6546313571473,"TRUE",1.01831563888873,1.01831563888873
"thornyheads",48,0.0349011494748853,-4,25915.8917917538,-849.241913891667,1168.27981417217,64.3809631684906,"TRUE",2.03551734230716,1.01831563888873
"sablefish_adult",49,4,-4,25343.87879153,-1421.25491411539,285.809413523538,-125.879744839355,"TRUE",55.5981500331442,1.01831563888873
"sablefish_juvenile",50,4,-4,26050.3596689394,-714.774036706069,156.656949948065,-2.12397771129554,"TRUE",55.5981500331442,1.01831563888873
"pacific_cod_adult",51,-4,-4,23362.3357963611,-3402.79790928433,121.272088450471,-71.639664529298,"TRUE",1.01831563888873,1.01831563888873
"pacific_cod_juvenile",52,4,-4,25873.2285873486,-891.905118296811,44.3605657879495,-2.72964664609898,"TRUE",55.5981500331442,1.01831563888873
"walleye_pollock_adult",53,-4,4,17096.9878044157,-9668.1459012297,2206.6278415445,-84.0232723410541,"TRUE",1.01831563888873,55.5981500331442
"walleye_pollock_juvenile",54,-4,-4,25752.2820568488,-1012.85164879669,31.3806369161589,0.859475150986128,"TRUE",1.01831563888873,1.01831563888873
"large_sculpins",55,4,-0.769293013107727,26052.8165644223,-712.317141223175,39.2917248826155,-6.28058630740794,"TRUE",55.5981500331442,1.46334052822277
"lingcod",56,-4,4,26046.7125104255,-718.4211952199,NA,NA,"TRUE",1.01831563888873,55.5981500331442
"atka_mackerel",57,-4,-4,26045.4347384785,-719.698967166922,NA,NA,"TRUE",1.01831563888873,1.01831563888873
