"simulation","depthclass","date","year","month","area_weighted_temp"
"ssp126","Bottom",2053-07-16,2053,7,6.67134084206381
"ssp126","Bottom",2053-08-16,2053,8,7.10114348546312
"ssp126","Bottom",2053-09-15,2053,9,7.54170111334972
"ssp126","Bottom",2053-10-16,2053,10,7.68756887394191
"ssp126","Bottom",2053-11-15,2053,11,7.31785657660962
"ssp126","Bottom",2053-12-16,2053,12,6.08792700319201
"ssp126","Bottom",2054-01-16,2054,1,5.16993394640703
"ssp126","Bottom",2054-02-14,2054,2,4.69419423319142
"ssp126","Bottom",2054-03-16,2054,3,4.51132995566225
"ssp126","Bottom",2054-04-15,2054,4,4.74054420154811
"ssp126","Bottom",2054-05-16,2054,5,5.35842335794686
"ssp126","Bottom",2054-06-15,2054,6,6.11748224281629
"ssp126","Bottom",2054-07-16,2054,7,6.78388191059884
"ssp126","Bottom",2054-08-16,2054,8,7.32460357297259
"ssp126","Bottom",2054-09-15,2054,9,7.80047967884862
"ssp126","Bottom",2054-10-16,2054,10,8.1262044877729
"ssp126","Bottom",2054-11-15,2054,11,7.67117441430581
"ssp126","Bottom",2054-12-16,2054,12,6.98299771829859
"ssp126","Bottom",2055-01-16,2055,1,5.65519368691915
"ssp126","Bottom",2055-02-14,2055,2,5.26713299010186
"ssp126","Bottom",2055-03-16,2055,3,5.13454870158206
"ssp126","Bottom",2055-04-15,2055,4,5.23228236861341
"ssp126","Bottom",2055-05-16,2055,5,5.82621860593837
"ssp126","Bottom",2055-06-15,2055,6,6.50129909831553
"ssp126","Bottom",2055-07-16,2055,7,7.09394134919331
"ssp126","Bottom",2055-08-16,2055,8,7.61495760342245
"ssp126","Bottom",2055-09-15,2055,9,7.9349702584925
"ssp126","Bottom",2055-10-16,2055,10,8.10386306816348
"ssp126","Bottom",2055-11-15,2055,11,7.59561109959475
"ssp126","Bottom",2055-12-16,2055,12,6.71297933487703
"ssp126","Bottom",2056-01-16,2056,1,5.46149246198459
"ssp126","Bottom",2056-02-15,2056,2,5.427766572215
"ssp126","Bottom",2056-03-16,2056,3,5.16255909572702
"ssp126","Bottom",2056-04-15,2056,4,5.22744402574339
"ssp126","Bottom",2056-05-16,2056,5,5.8203388762557
"ssp126","Bottom",2056-06-15,2056,6,6.56967421017646
"ssp126","Bottom",2056-07-16,2056,7,7.11920790877984
"ssp126","Bottom",2056-08-16,2056,8,7.61361967623716
"ssp126","Bottom",2056-09-15,2056,9,7.96575768830512
"ssp126","Bottom",2056-10-16,2056,10,8.1009968196797
"ssp126","Bottom",2056-11-15,2056,11,7.54154277066101
"ssp126","Bottom",2056-12-16,2056,12,6.45762147458074
"ssp126","Bottom",2057-01-16,2057,1,5.14613431966332
"ssp126","Bottom",2057-02-14,2057,2,4.62088206917738
"ssp126","Bottom",2057-03-16,2057,3,4.53283853334505
"ssp126","Bottom",2057-04-15,2057,4,4.77842982087337
"ssp126","Bottom",2057-05-16,2057,5,5.38347718287809
"ssp126","Bottom",2057-06-15,2057,6,6.10955006566354
"ssp126","Bottom",2057-07-16,2057,7,6.67367593149502
"ssp126","Bottom",2057-08-16,2057,8,7.21124209954445
"ssp126","Bottom",2057-09-15,2057,9,7.60365558244904
"ssp126","Bottom",2057-10-16,2057,10,7.69572099181332
"ssp126","Bottom",2057-11-15,2057,11,7.109259320465
"ssp126","Bottom",2057-12-16,2057,12,6.18255362925646
"ssp126","Bottom",2058-01-16,2058,1,5.33396343828488
"ssp126","Bottom",2058-02-14,2058,2,5.17906920861621
"ssp126","Bottom",2058-03-16,2058,3,4.96882778907791
"ssp126","Bottom",2058-04-15,2058,4,5.11406965092961
"ssp126","Bottom",2058-05-16,2058,5,5.69665825613555
"ssp126","Bottom",2058-06-15,2058,6,6.44325582775368
"ssp126","Bottom",2058-07-16,2058,7,7.17136628496767
"ssp126","Bottom",2058-08-16,2058,8,7.7303746373566
"ssp126","Bottom",2058-09-15,2058,9,8.00688811361519
"ssp126","Bottom",2058-10-16,2058,10,8.24230263943402
"ssp126","Bottom",2058-11-15,2058,11,7.65703133526789
"ssp126","Bottom",2058-12-16,2058,12,6.90589541577335
"ssp126","Bottom",2059-01-16,2059,1,6.19887475371143
"ssp126","Bottom",2059-02-14,2059,2,5.47145144174767
"ssp126","Bottom",2059-03-16,2059,3,5.19815270571768
"ssp126","Bottom",2059-04-15,2059,4,5.16594316574193
"ssp126","Bottom",2059-05-16,2059,5,5.8058961374624
"ssp126","Bottom",2059-06-15,2059,6,6.54547512555434
"ssp126","Bottom",2059-07-16,2059,7,7.12999548616198
"ssp126","Bottom",2059-08-16,2059,8,7.65167818251013
"ssp126","Bottom",2059-09-15,2059,9,8.04612824576964
"ssp126","Bottom",2059-10-16,2059,10,8.20717403839898
"ssp126","Bottom",2059-11-15,2059,11,7.6577222808377
"ssp126","Bottom",2059-12-16,2059,12,6.65805903102565
"ssp126","Bottom",2060-01-16,2060,1,5.23785545596181
"ssp126","Bottom",2060-02-15,2060,2,4.66927579976272
"ssp126","Bottom",2060-03-16,2060,3,4.35885188142389
"ssp126","Bottom",2060-04-15,2060,4,4.5530052388019
"ssp126","Bottom",2060-05-16,2060,5,5.19156191548324
"ssp126","Bottom",2060-06-15,2060,6,5.99317148829436
"ssp126","Bottom",2060-07-16,2060,7,6.68821231664518
"ssp126","Bottom",2060-08-16,2060,8,7.19578874954307
"ssp126","Bottom",2060-09-15,2060,9,7.46564513994562
"ssp126","Bottom",2060-10-16,2060,10,7.66140876426526
"ssp126","Bottom",2060-11-15,2060,11,7.2900821318935
"ssp126","Bottom",2060-12-16,2060,12,6.57816730419131
"ssp126","Bottom",2061-01-16,2061,1,5.76348744677241
"ssp126","Bottom",2061-02-14,2061,2,5.65166917543367
"ssp126","Bottom",2061-03-16,2061,3,5.55754276820511
"ssp126","Bottom",2061-04-15,2061,4,5.56449078343335
"ssp126","Bottom",2061-05-16,2061,5,6.11323274277361
"ssp126","Bottom",2061-06-15,2061,6,6.72073681223826
"ssp126","Bottom",2061-07-16,2061,7,7.27330040633123
"ssp126","Bottom",2061-08-16,2061,8,7.76891391157017
"ssp126","Bottom",2061-09-15,2061,9,8.0567789652962
"ssp126","Bottom",2061-10-16,2061,10,8.39665304618808
"ssp126","Bottom",2061-11-15,2061,11,7.90794027290576
"ssp126","Bottom",2061-12-16,2061,12,7.00624952674147
"ssp126","Bottom",2062-01-16,2062,1,5.91117701329493
"ssp126","Bottom",2062-02-14,2062,2,5.54911594726991
"ssp126","Bottom",2062-03-16,2062,3,5.19911368634022
"ssp126","Bottom",2062-04-15,2062,4,5.19730479055036
"ssp126","Bottom",2062-05-16,2062,5,5.77330027341512
"ssp126","Bottom",2062-06-15,2062,6,6.39620584292864
"ssp126","Bottom",2062-07-16,2062,7,7.01017787162346
"ssp126","Bottom",2062-08-16,2062,8,7.41108360441951
"ssp126","Bottom",2062-09-15,2062,9,7.78922714952115
"ssp126","Bottom",2062-10-16,2062,10,7.94909621392488
"ssp126","Bottom",2062-11-15,2062,11,7.38619712280973
"ssp126","Bottom",2062-12-16,2062,12,5.99666840143462
"ssp126","Bottom",2063-01-16,2063,1,5.31279184042001
"ssp126","Bottom",2063-02-14,2063,2,4.79277748808503
"ssp126","Bottom",2063-03-16,2063,3,4.49758843961664
"ssp126","Bottom",2063-04-15,2063,4,4.75928900174857
"ssp126","Bottom",2063-05-16,2063,5,5.3779328243118
"ssp126","Bottom",2063-06-15,2063,6,6.11941147815569
"ssp126","Bottom",2063-07-16,2063,7,6.70256258426729
"ssp126","Bottom",2063-08-16,2063,8,7.20166398309574
"ssp126","Bottom",2063-09-15,2063,9,7.51187087911399
"ssp126","Bottom",2063-10-16,2063,10,7.82901937465612
"ssp126","Bottom",2063-11-15,2063,11,7.30487909448326
"ssp126","Bottom",2063-12-16,2063,12,6.58119796067186
"ssp126","Bottom",2064-01-16,2064,1,5.12351735019114
"ssp126","Bottom",2064-02-15,2064,2,4.75203522594141
"ssp126","Bottom",2064-03-16,2064,3,4.17191390659697
"ssp126","Bottom",2064-04-15,2064,4,4.52613909866563
"ssp126","Bottom",2064-05-16,2064,5,5.1809172117181
"ssp126","Bottom",2064-06-15,2064,6,5.92551831496047
"ssp126","Bottom",2064-07-16,2064,7,6.62620249035239
"ssp126","Bottom",2064-08-16,2064,8,7.1102893889043
"ssp126","Bottom",2064-09-15,2064,9,7.46819324324994
"ssp126","Bottom",2064-10-16,2064,10,7.58670117036408
"ssp126","Bottom",2064-11-15,2064,11,7.38098081171691
"ssp126","Bottom",2064-12-16,2064,12,6.82582840358699
"ssp126","Bottom",2065-01-16,2065,1,5.59917442575444
"ssp126","Bottom",2065-02-14,2065,2,4.90987797334608
"ssp126","Bottom",2065-03-16,2065,3,4.36035547430194
"ssp126","Bottom",2065-04-15,2065,4,4.44638332434767
"ssp126","Bottom",2065-05-16,2065,5,5.12769832870012
"ssp126","Bottom",2065-06-15,2065,6,5.90301010133119
"ssp126","Bottom",2065-07-16,2065,7,6.59299343353805
"ssp126","Bottom",2065-08-16,2065,8,7.08875940216144
"ssp126","Bottom",2065-09-15,2065,9,7.31576110840356
"ssp126","Bottom",2065-10-16,2065,10,7.3425550687578
"ssp126","Bottom",2065-11-15,2065,11,7.12288848747377
"ssp126","Bottom",2065-12-16,2065,12,6.43089594590793
"ssp126","Bottom",2066-01-16,2066,1,5.26322979021794
"ssp126","Bottom",2066-02-14,2066,2,4.65119873719877
"ssp126","Bottom",2066-03-16,2066,3,4.70590817810226
"ssp126","Bottom",2066-04-15,2066,4,4.98290327838391
"ssp126","Bottom",2066-05-16,2066,5,5.67205782094519
"ssp126","Bottom",2066-06-15,2066,6,6.4159026032366
"ssp126","Bottom",2066-07-16,2066,7,7.06626720783161
"ssp126","Bottom",2066-08-16,2066,8,7.60531314186074
"ssp126","Bottom",2066-09-15,2066,9,8.05940838319169
"ssp126","Bottom",2066-10-16,2066,10,8.47761677594316
"ssp126","Bottom",2066-11-15,2066,11,7.7053016191363
"ssp126","Bottom",2066-12-16,2066,12,6.59410874236978
"ssp126","Bottom",2067-01-16,2067,1,5.47758496245747
"ssp126","Bottom",2067-02-14,2067,2,5.10191045376043
"ssp126","Bottom",2067-03-16,2067,3,4.95566889143208
"ssp126","Bottom",2067-04-15,2067,4,4.9721253854061
"ssp126","Bottom",2067-05-16,2067,5,5.71430025977294
"ssp126","Bottom",2067-06-15,2067,6,6.56206632674705
"ssp126","Bottom",2067-07-16,2067,7,7.29054575950034
"ssp126","Bottom",2067-08-16,2067,8,7.80282748553975
"ssp126","Bottom",2067-09-15,2067,9,8.15718128085298
"ssp126","Bottom",2067-10-16,2067,10,8.23708930214846
"ssp126","Bottom",2067-11-15,2067,11,7.49421716930712
"ssp126","Bottom",2067-12-16,2067,12,6.79969373744267
"ssp126","Bottom",2068-01-16,2068,1,5.69627978505118
"ssp126","Bottom",2068-02-15,2068,2,5.1739479363749
"ssp126","Bottom",2068-03-16,2068,3,4.83605368268452
"ssp126","Bottom",2068-04-15,2068,4,4.98413207888518
"ssp126","Bottom",2068-05-16,2068,5,5.63266712595385
"ssp126","Bottom",2068-06-15,2068,6,6.35607360239499
"ssp126","Bottom",2068-07-16,2068,7,6.90496434117262
"ssp126","Bottom",2068-08-16,2068,8,7.44523152744831
"ssp126","Bottom",2068-09-15,2068,9,7.86439326794759
"ssp126","Bottom",2068-10-16,2068,10,8.16924718253953
"ssp126","Bottom",2068-11-15,2068,11,7.56338813379324
"ssp126","Bottom",2068-12-16,2068,12,6.51672048468561
"ssp126","Bottom",2069-01-16,2069,1,5.73850556006528
"ssp126","Bottom",2069-02-14,2069,2,4.79892610846484
"ssp126","Bottom",2069-03-16,2069,3,4.58732872597488
"ssp126","Bottom",2069-04-15,2069,4,4.80903847470054
"ssp126","Bottom",2069-05-16,2069,5,5.47477966430776
"ssp126","Bottom",2069-06-15,2069,6,6.17307624188593
"ssp126","Bottom",2069-07-16,2069,7,6.71930046101191
"ssp126","Bottom",2069-08-16,2069,8,7.23720688213451
"ssp126","Bottom",2069-09-15,2069,9,7.59851103499418
"ssp126","Bottom",2069-10-16,2069,10,7.67778853471933
"ssp126","Bottom",2069-11-15,2069,11,7.05513639170405
"ssp126","Bottom",2069-12-16,2069,12,6.00233343188843
"ssp126","Bottom",2070-01-16,2070,1,5.11630495803464
"ssp126","Bottom",2070-02-14,2070,2,4.97917172513927
"ssp126","Bottom",2070-03-16,2070,3,4.98411569165942
"ssp126","Bottom",2070-04-15,2070,4,4.99783564886684
"ssp126","Bottom",2070-05-16,2070,5,5.56277386042702
"ssp126","Bottom",2070-06-15,2070,6,6.22598289624182
"ssp126","Bottom",2070-07-16,2070,7,6.82741805207822
"ssp126","Bottom",2070-08-16,2070,8,7.3238697692669
"ssp126","Bottom",2070-09-15,2070,9,7.70551102579178
"ssp126","Bottom",2070-10-16,2070,10,7.72699452957533
"ssp126","Bottom",2070-11-15,2070,11,6.82143515925968
"ssp126","Bottom",2070-12-16,2070,12,5.54038302547758
"ssp126","Bottom",2071-01-16,2071,1,4.72459983712052
"ssp126","Bottom",2071-02-14,2071,2,4.33274626112017
"ssp126","Bottom",2071-03-16,2071,3,3.92691844933785
"ssp126","Bottom",2071-04-15,2071,4,4.16373658301679
"ssp126","Bottom",2071-05-16,2071,5,4.87026020358335
"ssp126","Bottom",2071-06-15,2071,6,5.70265633259701
"ssp126","Bottom",2071-07-16,2071,7,6.36926997399549
"ssp126","Bottom",2071-08-16,2071,8,6.86323095546396
"ssp126","Bottom",2071-09-15,2071,9,7.23352956877575
"ssp126","Bottom",2071-10-16,2071,10,7.45226797406884
"ssp126","Bottom",2071-11-15,2071,11,7.24237874348225
"ssp126","Bottom",2071-12-16,2071,12,6.38655849492376
"ssp126","Bottom",2072-01-16,2072,1,5.46999576467951
"ssp126","Bottom",2072-02-15,2072,2,5.28715380051669
"ssp126","Bottom",2072-03-16,2072,3,5.16921587314244
"ssp126","Bottom",2072-04-15,2072,4,5.27815543186222
"ssp126","Bottom",2072-05-16,2072,5,5.85287608044288
"ssp126","Bottom",2072-06-15,2072,6,6.45617693614197
"ssp126","Bottom",2072-07-16,2072,7,7.12125984096594
"ssp126","Bottom",2072-08-16,2072,8,7.59664804666763
"ssp126","Bottom",2072-09-15,2072,9,8.07554264457389
"ssp126","Bottom",2072-10-16,2072,10,8.31612437481923
"ssp126","Bottom",2072-11-15,2072,11,7.74278817741849
"ssp126","Bottom",2072-12-16,2072,12,6.91379566936164
"ssp126","Bottom",2073-01-16,2073,1,5.77310875629705
"ssp126","Bottom",2073-02-14,2073,2,4.96353419138557
"ssp126","Bottom",2073-03-16,2073,3,4.42395862315535
"ssp126","Bottom",2073-04-15,2073,4,4.67607014674546
"ssp126","Bottom",2073-05-16,2073,5,5.36643604120653
"ssp126","Bottom",2073-06-15,2073,6,6.15669837872311
"ssp126","Bottom",2073-07-16,2073,7,6.77745222938277
"ssp126","Bottom",2073-08-16,2073,8,7.32694377969656
"ssp126","Bottom",2073-09-15,2073,9,7.87370872608174
"ssp126","Bottom",2073-10-16,2073,10,8.13291367444417
"ssp126","Bottom",2073-11-15,2073,11,7.73340306264852
"ssp126","Bottom",2073-12-16,2073,12,7.04405937521591
"ssp126","Bottom",2074-01-16,2074,1,5.81879770567307
"ssp126","Bottom",2074-02-14,2074,2,5.6023477426526
"ssp126","Bottom",2074-03-16,2074,3,5.51792673065699
"ssp126","Bottom",2074-04-15,2074,4,5.59669121320536
"ssp126","Bottom",2074-05-16,2074,5,6.17284799784024
"ssp126","Bottom",2074-06-15,2074,6,6.82933414658172
"ssp126","Bottom",2074-07-16,2074,7,7.43103914362012
"ssp126","Bottom",2074-08-16,2074,8,7.91569647505217
"ssp126","Bottom",2074-09-15,2074,9,8.25381263558978
"ssp126","Bottom",2074-10-16,2074,10,8.56185198350757
"ssp126","Bottom",2074-11-15,2074,11,7.96090531225718
"ssp126","Bottom",2074-12-16,2074,12,7.26195974472478
"ssp126","Bottom",2075-01-16,2075,1,5.87988788077776
"ssp126","Bottom",2075-02-14,2075,2,5.34765227918547
"ssp126","Bottom",2075-03-16,2075,3,5.12270559091531
"ssp126","Bottom",2075-04-15,2075,4,5.28297502410821
"ssp126","Bottom",2075-05-16,2075,5,5.88439322353515
"ssp126","Bottom",2075-06-15,2075,6,6.62513981655574
"ssp126","Bottom",2075-07-16,2075,7,7.23211649007284
"ssp126","Bottom",2075-08-16,2075,8,7.68895211044177
"ssp126","Bottom",2075-09-15,2075,9,7.92967444913879
"ssp126","Bottom",2075-10-16,2075,10,8.07750643765861
"ssp126","Bottom",2075-11-15,2075,11,7.27934158377457
"ssp126","Bottom",2075-12-16,2075,12,6.20044835416492
"ssp126","Bottom",2076-01-16,2076,1,5.66333280096972
"ssp126","Bottom",2076-02-15,2076,2,5.17393836682544
"ssp126","Bottom",2076-03-16,2076,3,4.01346535119235
"ssp126","Bottom",2076-04-15,2076,4,4.02244749229789
"ssp126","Bottom",2076-05-16,2076,5,4.6836328849462
"ssp126","Bottom",2076-06-15,2076,6,5.5449082926172
"ssp126","Bottom",2076-07-16,2076,7,6.26466906143149
"ssp126","Bottom",2076-08-16,2076,8,6.78745110567187
"ssp126","Bottom",2076-09-15,2076,9,7.11492132209827
"ssp126","Bottom",2076-10-16,2076,10,7.21786719520267
"ssp126","Bottom",2076-11-15,2076,11,6.49387492914499
"ssp126","Bottom",2076-12-16,2076,12,5.75729840118226
"ssp126","Bottom",2077-01-16,2077,1,5.16453803864243
"ssp126","Bottom",2077-02-14,2077,2,4.59293078524837
"ssp126","Bottom",2077-03-16,2077,3,4.26753099949722
"ssp126","Bottom",2077-04-15,2077,4,4.30753365838791
"ssp126","Bottom",2077-05-16,2077,5,5.01877414118653
"ssp126","Bottom",2077-06-15,2077,6,5.89027919221972
"ssp126","Bottom",2077-07-16,2077,7,6.54339514240626
"ssp126","Bottom",2077-08-16,2077,8,7.04442665842434
"ssp126","Bottom",2077-09-15,2077,9,7.39519168404949
"ssp126","Bottom",2077-10-16,2077,10,7.53374065397839
"ssp126","Bottom",2077-11-15,2077,11,7.42611365516922
"ssp126","Bottom",2077-12-16,2077,12,6.79875138862385
"ssp126","Bottom",2078-01-16,2078,1,5.1439222870543
"ssp126","Bottom",2078-02-14,2078,2,4.82717615416414
"ssp126","Bottom",2078-03-16,2078,3,4.5974007452111
"ssp126","Bottom",2078-04-15,2078,4,4.7722282696647
"ssp126","Bottom",2078-05-16,2078,5,5.51161462325173
"ssp126","Bottom",2078-06-15,2078,6,6.33096905419852
"ssp126","Bottom",2078-07-16,2078,7,7.07094058444986
"ssp126","Bottom",2078-08-16,2078,8,7.66502551557606
"ssp126","Bottom",2078-09-15,2078,9,8.06620298591911
"ssp126","Bottom",2078-10-16,2078,10,8.45872941514562
"ssp126","Bottom",2078-11-15,2078,11,7.67782462451397
"ssp126","Bottom",2078-12-16,2078,12,6.63319342295229
"ssp126","Bottom",2079-01-16,2079,1,5.44711763217565
"ssp126","Bottom",2079-02-14,2079,2,4.68346895081221
"ssp126","Bottom",2079-03-16,2079,3,3.95824681523684
"ssp126","Bottom",2079-04-15,2079,4,4.36662318897345
"ssp126","Bottom",2079-05-16,2079,5,5.09485006575326
"ssp126","Bottom",2079-06-15,2079,6,5.86597190825442
"ssp126","Bottom",2079-07-16,2079,7,6.54177085216255
"ssp126","Bottom",2079-08-16,2079,8,7.25092391610845
"ssp126","Bottom",2079-09-15,2079,9,7.64378874112395
"ssp126","Bottom",2079-10-16,2079,10,7.99244971001812
"ssp126","Bottom",2079-11-15,2079,11,7.54273637161785
"ssp126","Bottom",2079-12-16,2079,12,6.85382624047157
"ssp126","Bottom",2080-01-16,2080,1,5.76702786367455
"ssp126","Bottom",2080-02-15,2080,2,5.31419028598307
"ssp126","Bottom",2080-03-16,2080,3,4.99759273161538
"ssp126","Bottom",2080-04-15,2080,4,5.15650175108218
"ssp126","Bottom",2080-05-16,2080,5,5.72145311961384
"ssp126","Bottom",2080-06-15,2080,6,6.48318061447685
"ssp126","Bottom",2080-07-16,2080,7,7.03869834193872
"ssp126","Bottom",2080-08-16,2080,8,7.61363751330555
"ssp126","Bottom",2080-09-15,2080,9,7.99654066521924
"ssp126","Bottom",2080-10-16,2080,10,8.1997087349971
"ssp126","Bottom",2080-11-15,2080,11,7.38043288447977
"ssp126","Bottom",2080-12-16,2080,12,6.36121017326827
"ssp126","Bottom",2081-01-16,2081,1,5.42672884117675
"ssp126","Bottom",2081-02-14,2081,2,5.0896789282013
"ssp126","Bottom",2081-03-16,2081,3,4.75689972218576
"ssp126","Bottom",2081-04-15,2081,4,4.7739787534537
"ssp126","Bottom",2081-05-16,2081,5,5.4263666445356
"ssp126","Bottom",2081-06-15,2081,6,6.2281613620568
"ssp126","Bottom",2081-07-16,2081,7,6.88437839917112
"ssp126","Bottom",2081-08-16,2081,8,7.55873515039648
"ssp126","Bottom",2081-09-15,2081,9,8.04212882150008
"ssp126","Bottom",2081-10-16,2081,10,8.37494639478294
"ssp126","Bottom",2081-11-15,2081,11,7.67635377686741
"ssp126","Bottom",2081-12-16,2081,12,6.83560690006899
"ssp126","Bottom",2082-01-16,2082,1,5.77706862636821
"ssp126","Bottom",2082-02-14,2082,2,5.322135185362
"ssp126","Bottom",2082-03-16,2082,3,5.38565983071177
"ssp126","Bottom",2082-04-15,2082,4,5.54508649218413
"ssp126","Bottom",2082-05-16,2082,5,6.16343973048599
"ssp126","Bottom",2082-06-15,2082,6,6.86820790937178
"ssp126","Bottom",2082-07-16,2082,7,7.44443914813536
"ssp126","Bottom",2082-08-16,2082,8,8.05532729405224
"ssp126","Bottom",2082-09-15,2082,9,8.46699274669678
"ssp126","Bottom",2082-10-16,2082,10,8.74887007177237
"ssp126","Bottom",2082-11-15,2082,11,8.13894059227985
"ssp126","Bottom",2082-12-16,2082,12,7.45673743082002
"ssp126","Bottom",2083-01-16,2083,1,6.28937267298705
"ssp126","Bottom",2083-02-14,2083,2,5.85553150892816
"ssp126","Bottom",2083-03-16,2083,3,5.50232411936473
"ssp126","Bottom",2083-04-15,2083,4,5.48357838571074
"ssp126","Bottom",2083-05-16,2083,5,6.10638057361365
"ssp126","Bottom",2083-06-15,2083,6,6.75704661687779
"ssp126","Bottom",2083-07-16,2083,7,7.37442075166755
"ssp126","Bottom",2083-08-16,2083,8,7.96038332773733
"ssp126","Bottom",2083-09-15,2083,9,8.25674783691691
"ssp126","Bottom",2083-10-16,2083,10,8.15052135583701
"ssp126","Bottom",2083-11-15,2083,11,7.48003001918155
"ssp126","Bottom",2083-12-16,2083,12,6.54862996122308
"ssp126","Bottom",2084-01-16,2084,1,4.98246796427517
"ssp126","Bottom",2084-02-15,2084,2,4.16253196596078
"ssp126","Bottom",2084-03-16,2084,3,4.15116967245018
"ssp126","Bottom",2084-04-15,2084,4,4.35454427494351
"ssp126","Bottom",2084-05-16,2084,5,5.03960616799268
"ssp126","Bottom",2084-06-15,2084,6,5.85739772474878
"ssp126","Bottom",2084-07-16,2084,7,6.5282826397006
"ssp126","Bottom",2084-08-16,2084,8,7.0219291545654
"ssp126","Bottom",2084-09-15,2084,9,7.35629293160852
"ssp126","Bottom",2084-10-16,2084,10,7.33943134636144
"ssp126","Bottom",2084-11-15,2084,11,6.63561360818526
"ssp126","Bottom",2084-12-16,2084,12,5.64491004098971
"ssp126","Bottom",2085-01-16,2085,1,5.02053125144054
"ssp126","Bottom",2085-02-14,2085,2,4.11486193709126
"ssp126","Bottom",2085-03-16,2085,3,3.75889142112827
"ssp126","Bottom",2085-04-15,2085,4,3.9344300996206
"ssp126","Bottom",2085-05-16,2085,5,4.58642029846686
"ssp126","Bottom",2085-06-15,2085,6,5.40749445025347
"ssp126","Bottom",2085-07-16,2085,7,6.04266663551193
"ssp126","Bottom",2085-08-16,2085,8,6.56300387490048
"ssp126","Bottom",2085-09-15,2085,9,6.92008959224111
"ssp126","Bottom",2085-10-16,2085,10,7.03537903263615
"ssp126","Bottom",2085-11-15,2085,11,6.52839101592256
"ssp126","Bottom",2085-12-16,2085,12,4.97007149365845
"ssp126","Bottom",2086-01-16,2086,1,4.6619769984286
"ssp126","Bottom",2086-02-14,2086,2,4.50864286097483
"ssp126","Bottom",2086-03-16,2086,3,4.45851031413422
"ssp126","Bottom",2086-04-15,2086,4,4.58000173281654
"ssp126","Bottom",2086-05-16,2086,5,5.269993140004
"ssp126","Bottom",2086-06-15,2086,6,6.08696091569681
"ssp126","Bottom",2086-07-16,2086,7,6.77505987218299
"ssp126","Bottom",2086-08-16,2086,8,7.38791887777602
"ssp126","Bottom",2086-09-15,2086,9,7.67139452653452
"ssp126","Bottom",2086-10-16,2086,10,7.94149570470248
"ssp126","Bottom",2086-11-15,2086,11,7.1338172084503
"ssp126","Bottom",2086-12-16,2086,12,6.43297294102595
"ssp126","Bottom",2087-01-16,2087,1,5.48217185797885
"ssp126","Bottom",2087-02-14,2087,2,4.9036362742814
"ssp126","Bottom",2087-03-16,2087,3,4.78255803369213
"ssp126","Bottom",2087-04-15,2087,4,5.00575313443685
"ssp126","Bottom",2087-05-16,2087,5,5.5751473042402
"ssp126","Bottom",2087-06-15,2087,6,6.34568855128229
"ssp126","Bottom",2087-07-16,2087,7,6.96611310423058
"ssp126","Bottom",2087-08-16,2087,8,7.38694293980334
"ssp126","Bottom",2087-09-15,2087,9,7.76722818785082
"ssp126","Bottom",2087-10-16,2087,10,8.10585162457351
"ssp126","Bottom",2087-11-15,2087,11,7.4653469954901
"ssp126","Bottom",2087-12-16,2087,12,6.01115854011494
"ssp126","Bottom",2088-01-16,2088,1,5.29481232732074
"ssp126","Bottom",2088-02-15,2088,2,4.78017139411852
"ssp126","Bottom",2088-03-16,2088,3,4.87118426847609
"ssp126","Bottom",2088-04-15,2088,4,5.04769601603103
"ssp126","Bottom",2088-05-16,2088,5,5.70801152234635
"ssp126","Bottom",2088-06-15,2088,6,6.4586670001889
"ssp126","Bottom",2088-07-16,2088,7,7.11735108210262
"ssp126","Bottom",2088-08-16,2088,8,7.61299516579468
"ssp126","Bottom",2088-09-15,2088,9,7.94951867372024
"ssp126","Bottom",2088-10-16,2088,10,8.20242688532202
"ssp126","Bottom",2088-11-15,2088,11,7.74414549736565
"ssp126","Bottom",2088-12-16,2088,12,7.11692562986717
"ssp126","Bottom",2089-01-16,2089,1,6.15065638955678
"ssp126","Bottom",2089-02-14,2089,2,5.44557168926525
"ssp126","Bottom",2089-03-16,2089,3,4.94171549631571
"ssp126","Bottom",2089-04-15,2089,4,5.11679582906563
"ssp126","Bottom",2089-05-16,2089,5,5.72546061834508
"ssp126","Bottom",2089-06-15,2089,6,6.39841574684505
"ssp126","Bottom",2089-07-16,2089,7,6.97682860796402
"ssp126","Bottom",2089-08-16,2089,8,7.56950350082582
"ssp126","Bottom",2089-09-15,2089,9,7.97011578624046
"ssp126","Bottom",2089-10-16,2089,10,8.1296226784906
"ssp126","Bottom",2089-11-15,2089,11,7.27554516204827
"ssp126","Bottom",2089-12-16,2089,12,6.45808697119584
"ssp126","Bottom",2090-01-16,2090,1,5.92387571501578
"ssp126","Bottom",2090-02-14,2090,2,5.38766291234356
"ssp126","Bottom",2090-03-16,2090,3,5.06424312013371
"ssp126","Bottom",2090-04-15,2090,4,5.20188504488371
"ssp126","Bottom",2090-05-16,2090,5,5.80746028937405
"ssp126","Bottom",2090-06-15,2090,6,6.45223785737697
"ssp126","Bottom",2090-07-16,2090,7,7.04786716685573
"ssp126","Bottom",2090-08-16,2090,8,7.57752439120481
"ssp126","Bottom",2090-09-15,2090,9,8.00171107540183
"ssp126","Bottom",2090-10-16,2090,10,8.21044139971314
"ssp126","Bottom",2090-11-15,2090,11,7.97364885519895
"ssp126","Bottom",2090-12-16,2090,12,7.17321578865785
